Batsman,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played
TC Mutombodzi,1.0,0,8.33333333333,96.1538461538,3
JP Faulkner,2.89655172414,0.137931034483,23.4482758621,113.522537563,29
Fawad Alam,1.8,0.166666666667,26.5333333333,69.9472759227,30
JL Carter,1.8,0,15.7,58.1481481481,10
SR Clark,0.333333333333,0,4.66666666667,56.0,6
F Behardien,2.0,0.0967741935484,21.064516129,91.8424753868,31
P Mustard,1.85714285714,0,15.5714285714,73.6486486486,7
A Mishra,0.428571428571,0,3.28571428571,44.2307692308,7
Nasir Hossain,2.85365853659,0.170731707317,28.2682926829,79.2749658003,41
IG Butler,1.14285714286,0,11.1428571429,62.9032258065,7
TT Samaraweera,2.22727272727,0.0909090909091,23.1363636364,73.768115942,22
JS Patel,0.285714285714,0,5.0,45.4545454545,7
FDM Karunaratne,0.8,0,10.7,64.8484848485,10
SM Katich,2.5,0,15.5,68.8888888889,2
Misbah-ul-Haq,2.80357142857,0.258928571429,33.4910714286,69.4758288572,112
DBL Powell,0.5625,0,6.0625,78.8617886179,16
LS Baker,0.666666666667,0,3.33333333333,58.8235294118,3
Shakib Al Hasan,2.81739130435,0.252173913043,29.3652173913,78.9203084833,115
Shahriar Nafees,3.42857142857,0.171428571429,24.8857142857,68.7450670876,35
HJH Marshall,1.375,0.125,13.25,76.8115942029,8
Javed Omar,2.66666666667,0.166666666667,24.3333333333,48.0263157895,6
KS Williamson,4.33333333333,0.388888888889,43.4305555556,81.4110908618,72
GA Lamb,0.3,0,13.0,43.6241610738,10
K Rabada,1.0,0,7.6,79.1666666667,5
Asad Ali,0.5,0,5.0,62.5,2
LPC Silva,2.58536585366,0.268292682927,26.3658536585,69.5176848875,41
P Utseya,0.716417910448,0.0149253731343,10.552238806,55.2775605942,67
AJ Ireland,0.2,0,2.2,17.7419354839,5
KM Jarvis,0.333333333333,0,3.75,36.2903225806,12
GJ Hopkins,1.28571428571,0,13.5714285714,74.5098039216,14
AR Patel,0.692307692308,0,6.53846153846,93.4065934066,13
TL Chatara,0.416666666667,0,3.58333333333,54.4303797468,12
L Ronchi,2.97872340426,0.063829787234,22.1914893617,118.522727273,47
WPUJC Vaas,0.681818181818,0,8.95454545455,65.8862876254,22
BJ Haddin,3.0,0.134146341463,25.5,80.827212988,82
XJ Doherty,0.235294117647,0,4.76470588235,51.5923566879,17
AN Cook,4.01315789474,0.276315789474,34.0394736842,75.1597908193,76
BC Lara,3.46153846154,0.192307692308,29.7307692308,77.5325977934,26
PJ Hughes,4.88888888889,0.333333333333,42.5555555556,75.7665677547,18
JF Mooney,1.5,0,13.75,74.5257452575,20
PA Patel,2.94736842105,0.157894736842,24.6315789474,81.9614711033,19
A Mithun,2.0,0,17.0,89.4736842105,3
CJ Jordan,0.882352941176,0,8.70588235294,85.0574712644,17
Mohammad Sami,1.75,0,16.0,56.6371681416,4
MB Loye,4.0,0,23.6666666667,77.1739130435,6
BM Wheeler,1.75,0,14.5,123.404255319,4
Jubair Hossain,1.0,0,5.0,50.0,1
T Taibu,2.28571428571,0.224489795918,27.9591836735,69.9693564862,49
Litton Das,2.66666666667,0,25.3333333333,72.380952381,3
MD Bates,2.0,0,9.0,90.0,1
SMSM Senanayake,1.13793103448,0,8.96551724138,92.8571428571,29
KTGD Prasad,0.8,0,6.8,89.4736842105,5
AM Ellis,1.0,0,13.0909090909,81.3559322034,11
AB de Villiers,5.08053691275,0.409395973154,47.3758389262,98.5205861828,149
A Nel,1.06666666667,0,7.66666666667,81.5602836879,15
Aamer Yamin,4.5,0.5,31.0,84.9315068493,2
JE Root,3.94642857143,0.357142857143,44.2678571429,84.5786421017,56
LR Johnson,1.0,0,6.33333333333,29.2307692308,3
GJ Batty,0.333333333333,0,7.33333333333,40.0,3
Salman Butt,5.32352941176,0.411764705882,42.8529411765,79.3572984749,34
DT Johnston,1.2,0,11.1,74.4966442953,20
BV Vitori,0.625,0,4.75,108.571428571,8
TM Dilshan,4.65555555556,0.277777777778,39.0666666667,85.5890944499,180
KJ O'Brien,2.75,0.0625,23.09375,80.1518438178,32
RG Sharma,3.98360655738,0.270491803279,36.6557377049,84.3137254902,122
Iftikhar Ahmed,0.5,0,4.0,25.8064516129,2
DR Flynn,1.625,0,15.375,63.4020618557,8
Sami Aslam,7.0,0,44.0,84.6153846154,1
A Nehra,0.176470588235,0,2.0,35.4166666667,17
Harbhajan Singh,0.948275862069,0,10.3448275862,76.8245838668,58
KDK Vithanage,1.83333333333,0,12.3333333333,80.4347826087,6
Umar Amin,1.81818181818,0.0909090909091,17.0,62.1262458472,11
JO Holder,2.19047619048,0.0952380952381,17.2857142857,104.011461318,21
SS Pathirana,3.0,0,23.0,104.545454545,2
Umar Akmal,2.9880952381,0.22619047619,29.25,83.9139344262,84
M Kaif,1.77777777778,0.222222222222,23.8888888889,61.4285714286,9
MH Yardy,0.913043478261,0.0869565217391,13.7391304348,66.9491525424,23
Sohail Khan,0.333333333333,0,4.16666666667,48.0769230769,6
PJ Cummins,0.6,0,5.0,46.2962962963,5
JC Tredwell,0.5,0,6.375,64.8305084746,24
Imrul Kayes,2.79166666667,0.1875,25.1666666667,63.3123689727,48
MN Samuels,3.70526315789,0.221052631579,30.5578947368,74.1507024266,95
VS Solanki,4.0,0,44.0,125.714285714,1
MK Pandey,5.0,0.666666666667,59.6666666667,101.704545455,3
SF Mire,2.25,0.25,22.25,65.9259259259,8
AD Hales,4.54166666667,0.333333333333,35.9166666667,88.0490296221,24
STR Binny,2.33333333333,0.111111111111,20.0,90.9090909091,9
Dhiman Ghosh,0.909090909091,0,11.2727272727,60.487804878,11
TJ Murtagh,1.0,0,8.2,93.1818181818,5
T Kamungozi,0.142857142857,0,1.0,18.4210526316,7
DR Smith,2.54347826087,0.130434782609,18.2608695652,85.1926977688,46
BB McCullum,3.99206349206,0.206349206349,30.1111111111,97.456974056,126
AB Agarkar,0.266666666667,0,5.4,46.0227272727,15
SK Raina,3.13461538462,0.217948717949,29.3717948718,91.7684758662,156
BA Stokes,2.3,0.133333333333,20.2,91.8181818182,30
S Sreesanth,0.0714285714286,0,1.57142857143,28.9473684211,14
P Kumar,0.884615384615,0,7.76923076923,83.8174273859,26
OA Shah,3.28571428571,0.261904761905,33.5952380952,81.2788018433,42
JL Ontong,2.66666666667,0,22.3333333333,76.1363636364,3
Azhar Ali,3.89285714286,0.321428571429,39.25,73.4625668449,28
V Kohli,4.68493150685,0.376712328767,44.7397260274,88.5694915254,146
SE Findlay,3.0,0.333333333333,26.6666666667,69.5652173913,3
WP Saha,0.75,0,6.0,64.8648648649,4
