Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,40,4,36,72,100,4,32,0,0,22,22,32,122,154,0,184,4,1,9,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,48,16,32,65,100,4,32,0,0,22,22,32,122,154,0,184,4,1,9,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,0,100,4,32,0,0,22,22,32,122,154,0,184,4,1,9,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,20,8,12,26,197,3,22,0,22,19,41,98,162,260,0,317,13,1,9,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,98,30,68,109,197,3,22,0,22,19,41,98,162,260,0,317,13,1,9,4.17431,0.33945,38.1009,80.8606,109,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,3,0,3,5,171,5,33,1,16,21,37,100,141,241,318,299,17,0,9,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RV Uthappa,27,10,17,30,171,5,33,1,16,21,37,100,141,241,318,299,17,0,9,3,0.117647,22.1471,89.0071,34,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,0,0,0,0,171,5,33,1,16,21,37,100,141,241,318,299,17,0,9,0.901639,0,9.98361,76.4115,61,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,CK Kapugedera,35,16,19,67,117,7,16,1,4,20,24,58,99,157,0,179,11,0,9,1.74138,0.12069,21.1379,68.6066,58,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,M Muralitharan,0,0,0,7,117,7,16,1,4,20,24,58,99,157,0,179,11,0,9,0.69697,0,5.63636,99.4652,33,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,46,4,42,62,130,5,20,0,8,15,23,58,115,173,0,221,12,0,9,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,13,4,9,23,130,5,20,0,8,15,23,58,115,173,0,221,12,0,9,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KMDN Kulasekara,0,0,0,0,130,5,20,0,8,15,23,58,115,173,0,221,12,0,9,1.21,0.04,11.8,80.9328,100,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,B Lee,19,10,9,31,153,8,16,1,4,12,16,86,99,185,222,208,9,1,9,1.09091,0.0227273,10.8182,81.5068,44,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,NW Bracken,2,0,2,5,153,8,16,1,4,12,16,86,99,185,222,208,9,1,9,0.391304,0,4.91304,62.4309,23,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,GB Hogg,4,0,4,5,149,5,23,1,0,20,20,72,120,192,0,239,7,1,9,0.769231,0,13.6923,69.5312,13,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,28,4,24,47,149,5,23,1,0,20,20,72,120,192,0,239,7,1,9,2.7563,0.260504,34.084,82.4893,119,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,98,32,66,104,161,3,31,0,16,14,30,84,138,222,240,242,14,0,9,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RG Sharma,64,24,40,82,161,3,31,0,16,14,30,84,138,222,240,242,14,0,9,3.82836,0.268657,35.9179,83.083,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,0,161,3,31,0,16,14,30,84,138,222,240,242,14,0,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,19,8,11,13,162,3,32,1,4,9,13,68,139,207,0,258,13,0,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RG Sharma,1,0,1,3,162,3,32,1,4,9,13,68,139,207,0,258,13,0,9,3.82836,0.268657,35.9179,83.083,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,0,0,0,0,162,3,32,1,4,9,13,68,139,207,0,258,13,0,9,1.875,0.025,16.85,78.2811,40,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,35,8,27,35,153,5,23,0,16,23,39,74,141,215,259,249,8,1,9,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,24,4,20,49,153,5,23,0,16,23,39,74,141,215,259,249,8,1,9,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,B Lee,0,0,0,0,153,5,23,0,16,23,39,74,141,215,259,249,8,1,9,1.09091,0.0227273,10.8182,81.5068,44,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,NJ O'Brien,32,8,24,67,92,6,7,0,14,21,35,46,88,134,0,193,26,1,9,2.55882,0.176471,25.5882,69.378,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,DT Johnston,2,0,2,21,92,6,7,0,14,21,35,46,88,134,0,193,26,1,9,1.27273,0,12.1818,74.2382,22,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,69,24,45,83,126,2,44,0,0,22,22,76,116,192,0,242,12,0,9,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,88,48,40,132,126,2,44,0,0,22,22,76,116,192,0,242,12,0,9,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,126,2,44,0,0,22,22,76,116,192,0,242,12,0,9,4.05833,0.258333,32.525,83.8093,120,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,VD Philander,1,0,1,3,160,5,22,1,4,20,24,76,130,206,243,245,13,0,9,0.8125,0,8.8125,66.5094,16,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,58,12,46,80,160,5,22,1,4,20,24,76,130,206,243,245,13,0,9,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MN van Wyk,80,34,46,122,126,4,28,0,8,13,21,70,105,175,0,226,12,0,9,3.33333,0.266667,27.2,66.9951,15,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,15,4,11,23,126,4,28,0,8,13,21,70,105,175,0,226,12,0,9,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AJ Hall,0,0,0,0,126,4,28,0,8,13,21,70,105,175,0,226,12,0,9,1.4,0.1,14.4,87.8049,10,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,16,8,8,29,144,4,24,0,0,18,18,94,92,186,227,227,9,0,9,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,KD Karthik,15,4,11,17,144,4,24,0,0,18,18,94,92,186,227,227,9,0,9,2.46429,0.107143,21.6786,71.8769,56,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,10,0,10,15,130,3,26,1,12,21,33,92,97,189,0,234,9,1,9,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,50,30,20,67,130,3,26,1,12,21,33,92,97,189,0,234,9,1,9,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,J Mubarak,0,0,0,0,130,3,26,1,12,21,33,92,97,189,0,234,9,1,9,1.21429,0.0714286,19.6429,69.797,14,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Abdur Razzak,27,22,5,26,132,8,22,1,0,1,1,88,67,155,235,164,9,0,9,0.849315,0.0136986,8.39726,73.8554,73,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Syed Rasel,1,0,1,8,132,8,22,1,0,1,1,88,67,155,235,164,9,0,9,0.222222,0,2.88889,37.6812,18,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Aftab Ahmed,46,8,38,82,87,5,18,2,0,11,11,20,96,116,0,137,14,0,9,2.44118,0.0882353,19.1471,73.8095,34,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Abdur Razzak,0,0,0,0,87,5,18,2,0,11,11,20,96,116,0,137,14,0,9,0.849315,0.0136986,8.39726,73.8554,73,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shahadat Hossain,0,0,0,0,87,5,18,2,0,11,11,20,96,116,0,137,14,0,9,0.375,0,3.5625,50.4425,16,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Syed Rasel,0,0,0,0,87,5,18,2,0,11,11,20,96,116,0,137,14,0,9,0.222222,0,2.88889,37.6812,18,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,46,18,28,52,145,3,41,0,16,22,38,104,120,224,0,307,12,1,9,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,79,40,39,88,145,3,41,0,16,22,38,104,120,224,0,307,12,1,9,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,0,0,0,0,145,3,41,0,16,22,38,104,120,224,0,307,12,1,9,3.13043,0.23913,32.6739,81.1994,46,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GJ Hopkins,25,8,17,29,136,5,29,1,10,3,13,72,106,178,308,193,15,0,9,1.3125,0,14.75,74.4479,16,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,KD Mills,0,0,0,0,136,5,29,1,10,3,13,72,106,178,308,193,15,0,9,1.52542,0.0338983,12.8644,90.7895,59,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,DL Vettori,8,4,4,10,136,5,29,1,10,3,13,72,106,178,308,193,15,0,9,1.43662,0.028169,15.7606,86.0108,71,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,TG Southee,0,0,0,0,136,5,29,1,10,3,13,72,106,178,308,193,15,0,9,0.764706,0,7.03922,92.7649,51,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,38,8,30,80,85,6,20,1,4,13,17,42,80,122,0,182,10,0,9,2.67188,0.203125,29.4375,79.7629,64,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,KD Mills,1,0,1,3,85,6,20,1,4,13,17,42,80,122,0,182,10,0,9,1.52542,0.0338983,12.8644,90.7895,59,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SCJ Broad,9,0,9,12,106,6,17,1,0,10,10,60,73,133,183,160,24,1,9,0.725806,0,8.04839,74.0356,62,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,32,12,20,79,106,6,17,1,0,10,10,60,73,133,183,160,24,1,9,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,CT Tremlett,0,0,0,0,106,6,17,1,0,10,10,60,73,133,183,160,24,1,9,0.4,0,4.2,57.5342,10,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,47,24,23,63,153,4,34,1,4,18,22,102,107,209,0,245,11,1,9,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,GP Swann,0,0,0,0,153,4,34,1,4,18,22,102,107,209,0,245,11,1,9,1.08696,0,10.3043,90.631,46,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SCJ Broad,0,0,0,0,153,4,34,1,4,18,22,102,107,209,0,245,11,1,9,0.725806,0,8.04839,74.0356,62,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,8,0,8,13,161,5,17,2,12,20,32,92,118,210,246,246,17,0,9,2.67188,0.203125,29.4375,79.7629,64,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,KD Mills,1,0,1,5,161,5,17,2,12,20,32,92,118,210,246,246,17,0,9,1.52542,0.0338983,12.8644,90.7895,59,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,TG Southee,0,0,0,0,161,5,17,2,12,20,32,92,118,210,246,246,17,0,9,0.764706,0,7.03922,92.7649,51,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JDP Oram,27,10,17,29,124,4,27,0,16,18,34,60,125,185,0,266,20,0,9,2.70833,0.1875,25.0417,95.8533,48,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,40,8,32,60,124,4,27,0,16,18,34,60,125,185,0,266,20,0,9,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,0,0,0,0,124,4,27,0,16,18,34,60,125,185,0,266,20,0,9,2.67188,0.203125,29.4375,79.7629,64,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,40,8,32,53,125,6,22,1,20,16,36,88,95,183,267,215,20,1,9,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SCJ Broad,0,0,0,5,125,6,22,1,20,16,36,88,95,183,267,215,20,1,9,0.725806,0,8.04839,74.0356,62,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RJ Sidebottom,0,0,0,0,125,6,22,1,20,16,36,88,95,183,267,215,20,1,9,0.6875,0,7.6875,65.7754,16,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,46,8,38,55,132,3,39,0,16,20,36,62,145,207,0,275,11,1,9,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,36,12,24,41,132,3,39,0,16,20,36,62,145,207,0,275,11,1,9,2.4375,0.09375,22.5,86.5385,32,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,VD Philander,1,0,1,3,168,5,21,1,0,14,14,90,113,203,276,255,18,0,9,0.8125,0,8.8125,66.5094,16,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,J Botha,20,8,12,22,168,5,21,1,0,14,14,90,113,203,276,255,18,0,9,1.09756,0,11.561,82.2917,41,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,A Nel,0,0,0,0,168,5,21,1,0,14,14,90,113,203,276,255,18,0,9,1.06667,0,7.66667,81.5603,15,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,38,16,22,46,168,5,31,0,20,17,37,132,104,236,0,296,19,1,9,2.4375,0.09375,22.5,86.5385,32,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SR Patel,13,4,9,19,168,5,31,0,20,17,37,132,104,236,0,296,19,1,9,2.22727,0.0454545,21.9091,90.6015,22,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,J Botha,16,4,12,28,138,7,17,1,0,5,5,60,100,160,297,170,10,0,9,1.09756,0,11.561,82.2917,41,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,DW Steyn,1,0,1,3,138,7,17,1,0,5,5,60,100,160,297,170,10,0,9,0.75,0,6.52273,61.588,44,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,M Ntini,0,0,0,0,138,7,17,1,0,5,5,60,100,160,297,170,10,0,9,0.375,0,3.25,63.4146,16,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,30,16,14,36,172,4,29,0,20,22,42,126,117,243,0,306,15,0,9,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,66,40,26,65,172,4,29,0,20,22,42,126,117,243,0,306,15,0,9,3.44186,0.302326,32.0465,91.5615,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,S Sreesanth,1,0,1,3,160,8,10,1,4,11,15,94,91,185,307,222,25,1,9,0.125,0,2.4375,32.5,16,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,39,10,29,65,160,8,10,1,4,11,15,94,91,185,307,222,25,1,9,3.47872,0.292553,36.7713,84.1612,188,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,33,10,23,38,164,3,30,0,34,17,51,120,125,245,0,290,13,0,9,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,47,12,35,59,164,3,30,0,34,17,51,120,125,245,0,290,13,0,9,3.10294,0.301471,35.9265,74.0303,136,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,93,46,47,102,161,4,19,3,20,17,37,106,111,217,291,243,9,1,9,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,1,0,1,8,161,4,19,3,20,17,37,106,111,217,291,243,9,1,9,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Z Khan,0,0,0,0,161,4,19,3,20,17,37,106,111,217,291,243,9,1,9,0.974359,0,8.35897,60.9346,39,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,S Sreesanth,0,0,0,0,161,4,19,3,20,17,37,106,111,217,291,243,9,1,9,0.125,0,2.4375,32.5,16,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,73,24,49,119,140,1,28,1,12,18,30,88,110,198,0,291,37,1,9,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,15,8,7,12,140,1,28,1,12,18,30,88,110,198,0,291,37,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,0,0,0,0,140,1,28,1,12,18,30,88,110,198,0,291,37,1,9,2.83721,0.255814,29.8605,72.7067,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Hodge,8,0,8,21,181,4,26,0,4,25,29,112,124,236,292,283,18,0,9,2.76923,0.153846,26.4615,83.9024,13,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,54,18,36,65,181,4,26,0,4,25,29,112,124,236,292,283,18,0,9,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,0,181,4,26,0,4,25,29,112,124,236,292,283,18,0,9,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,6,4,2,7,185,4,23,1,28,17,45,146,107,253,0,317,7,0,9,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,57,26,31,61,185,4,23,1,28,17,45,146,107,253,0,317,7,0,9,3.44186,0.302326,32.0465,91.5615,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,3,0,3,6,188,2,15,2,32,11,43,142,104,246,318,299,16,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,7,0,7,13,188,2,15,2,32,11,43,142,104,246,318,299,16,1,9,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RV Uthappa,0,0,0,0,188,2,15,2,32,11,43,142,104,246,318,299,16,1,9,3,0.117647,22.1471,89.0071,34,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MG Johnson,14,4,10,25,141,8,9,1,10,0,10,98,62,160,0,193,33,0,9,1.18519,0.0246914,10.7901,94.181,81,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,NW Bracken,3,0,3,15,141,8,9,1,10,0,10,98,62,160,0,193,33,0,9,0.391304,0,4.91304,62.4309,23,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Z Khan,14,4,10,27,116,7,19,1,18,4,22,90,67,157,194,195,32,1,9,0.974359,0,8.35897,60.9346,39,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kartik,14,8,6,16,116,7,19,1,18,4,22,90,67,157,194,195,32,1,9,1.66667,0,12.3333,75.5102,3,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,2,0,2,6,130,3,28,1,8,19,27,66,119,185,0,239,9,0,9,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,0,0,0,0,130,3,28,1,8,19,27,66,119,185,0,239,9,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,38,8,30,58,130,3,28,1,8,19,27,66,119,185,0,239,9,0,9,3.27586,0.275862,36.7931,73.9176,58,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,47,24,23,64,156,3,23,0,16,16,32,124,87,211,240,242,18,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,45,22,23,66,156,3,23,0,16,16,32,124,87,211,240,242,18,1,9,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RV Uthappa,0,0,0,0,156,3,23,0,16,16,32,124,87,211,240,242,18,1,9,3,0.117647,22.1471,89.0071,34,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,0,0,0,0,156,3,23,0,16,16,32,124,87,211,240,242,18,1,9,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,2,0,2,4,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,0,0,0,0,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,0,0,0,0,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Z Khan,0,0,0,0,200,3,23,3,0,16,16,110,129,239,0,321,40,1,9,0.974359,0,8.35897,60.9346,39,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,23,4,19,24,167,4,40,0,16,27,43,104,146,250,322,322,25,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,97,40,57,103,167,4,40,0,16,27,43,104,146,250,322,322,25,0,9,2.64655,0.215517,28.5,73.2713,116,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,46,20,26,76,157,3,25,0,14,25,39,108,113,221,0,294,23,1,9,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,43,28,15,48,157,3,25,0,14,25,39,108,113,221,0,294,23,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RV Uthappa,0,0,0,0,157,3,25,0,14,25,39,108,113,221,0,294,23,1,9,3,0.117647,22.1471,89.0071,34,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,27,4,23,41,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Salman Butt,99,56,43,118,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,5.4359,0.384615,42.3846,78.8645,39,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,0,0,0,0,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Abdur Rehman,0,0,0,0,150,4,37,0,12,23,35,112,110,222,295,248,12,0,9,0.52381,0,6.04762,55.7018,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,55,16,39,72,145,4,28,0,14,20,34,76,131,207,0,255,5,0,9,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,18,8,10,19,145,4,28,0,14,20,34,76,131,207,0,255,5,0,9,2.95238,0.285714,34.9921,71.8195,126,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,18,4,14,28,181,4,19,0,18,18,36,124,112,236,256,260,14,1,9,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,34,12,22,45,181,4,19,0,18,18,36,124,112,236,256,260,14,1,9,4.05833,0.258333,32.525,83.8093,120,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,64,16,48,70,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,78,28,50,83,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Misbah-ul-Haq,0,0,0,0,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,2.95238,0.285714,34.9921,71.8195,126,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Fawad Alam,0,0,0,0,156,3,43,0,18,20,38,98,139,237,0,306,28,0,9,1.85294,0.176471,26.5588,72.6468,34,4
