Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,1,0,1,3,27,1,20,2,12,9,21,52,16,68,155,155,4,1,3,2.62366,0.193548,30.5161,76.8065,93,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,16,8,8,31,13,1,19,0,32,11,43,48,27,75,0,257,22,0,3,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,5,0,5,10,13,1,19,0,32,11,43,48,27,75,0,257,22,0,3,3.20833,0.244792,31.6979,79.1109,192,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,7,4,3,7,15,0,28,1,8,11,19,32,30,62,258,237,3,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,0,0,0,0,15,0,28,1,8,11,19,32,30,62,258,237,3,1,3,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,ME Trescothick,24,16,8,38,15,0,28,1,8,11,19,32,30,62,258,237,3,1,3,6.625,0.375,49.5,87.4172,8,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,24,12,12,29,18,0,23,1,20,7,27,40,28,68,0,319,10,0,3,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,0,0,0,2,18,0,23,1,20,7,27,40,28,68,0,319,10,0,3,3.20833,0.244792,31.6979,79.1109,192,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,20,8,12,29,22,1,25,1,22,9,31,46,32,78,320,273,6,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,0,0,0,1,22,1,25,1,22,9,31,46,32,78,320,273,6,1,3,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,26,12,14,34,17,0,27,0,12,15,27,36,35,71,0,261,4,1,3,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,ME Trescothick,18,12,6,28,17,0,27,0,12,15,27,36,35,71,0,261,4,1,3,6.625,0.375,49.5,87.4172,8,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,0,0,0,0,17,0,27,0,12,15,27,36,35,71,0,261,4,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,0,0,0,0,17,0,27,0,12,15,27,36,35,71,0,261,4,1,3,3.69892,0.236559,33.4946,82.2117,93,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,30,24,6,22,37,0,36,1,32,9,41,90,24,114,262,265,5,0,3,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,20,12,8,28,37,0,36,1,32,9,41,90,24,114,262,265,5,0,3,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,21,8,13,13,19,1,32,0,16,24,40,44,47,91,0,318,11,0,3,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,16,8,8,33,19,1,32,0,16,24,40,44,47,91,0,318,11,0,3,3.93985,0.263158,32.9699,71.6035,133,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,ME Trescothick,28,20,8,33,23,0,35,0,22,8,30,66,22,88,319,285,2,1,3,6.625,0.375,49.5,87.4172,8,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AN Cook,30,24,6,28,23,0,35,0,22,8,30,66,22,88,319,285,2,1,3,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,0,0,0,0,23,0,35,0,22,8,30,66,22,88,319,285,2,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,0,0,0,0,23,0,35,0,22,8,30,66,22,88,319,285,2,1,3,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AN Cook,9,0,9,25,6,0,31,0,16,17,33,40,30,70,0,321,3,1,3,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,ME Trescothick,28,24,4,37,6,0,31,0,16,17,33,40,30,70,0,321,3,1,3,6.625,0.375,49.5,87.4172,8,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,65,56,9,33,52,0,65,0,0,27,27,102,42,144,322,324,21,0,3,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,52,46,6,35,52,0,65,0,0,27,27,102,42,144,322,324,21,0,3,3.93985,0.263158,32.9699,71.6035,133,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,32,18,14,30,21,1,37,0,20,9,29,54,33,87,0,245,3,0,3,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,26,16,10,27,21,1,37,0,20,9,29,54,33,87,0,245,3,0,3,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,0,0,0,0,21,1,37,0,20,9,29,54,33,87,0,245,3,0,3,1.77778,0.222222,23.8889,61.4286,9,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,16,12,4,25,13,0,18,2,12,10,22,32,21,53,246,248,6,1,3,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,4,4,0,3,13,0,18,2,12,10,22,32,21,53,246,248,6,1,3,2.8254,0.222222,29.1429,69.1005,63,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,8,4,4,26,14,1,13,1,4,9,13,16,24,40,0,217,5,0,3,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,1,0,1,2,14,1,13,1,4,9,13,16,24,40,0,217,5,0,3,4.05833,0.258333,32.525,83.8093,120,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,4,25,1,20,1,8,7,15,46,14,60,218,218,10,1,3,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,30,26,4,37,25,1,20,1,8,7,15,46,14,60,218,218,10,1,3,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,35,32,3,35,24,1,22,0,0,15,15,36,25,61,0,255,7,1,3,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,11,4,7,28,24,1,22,0,0,15,15,36,25,61,0,255,7,1,3,2.8254,0.222222,29.1429,69.1005,63,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,15,8,7,23,21,1,23,1,20,11,31,48,27,75,256,236,9,0,3,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,15,12,3,20,21,1,23,1,20,11,31,48,27,75,256,236,9,0,3,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,21,1,23,1,20,11,31,48,27,75,256,236,9,0,3,4.05833,0.258333,32.525,83.8093,120,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,11,4,7,34,19,1,18,0,8,5,13,32,18,50,0,241,4,1,3,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,24,20,4,23,19,1,18,0,8,5,13,32,18,50,0,241,4,1,3,2.8254,0.222222,29.1429,69.1005,63,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Hafeez,10,8,2,26,20,2,15,0,0,6,6,22,19,41,242,187,3,0,3,4.04511,0.255639,34.3534,78.0625,133,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,10,0,10,18,20,2,15,0,0,6,6,22,19,41,242,187,3,0,3,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,0,0,0,0,20,2,15,0,0,6,6,22,19,41,242,187,3,0,3,3.16667,0,26.9167,70.989,12,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,NJ O'Brien,1,0,1,1,15,1,25,1,10,8,18,36,22,58,0,221,6,0,3,2.55882,0.176471,25.5882,69.378,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AC Botha,0,0,0,0,15,1,25,1,10,8,18,36,22,58,0,221,6,0,3,1.25,0.0833333,14.3333,53.75,12,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,JP Bray,18,10,8,27,15,1,25,1,10,8,18,36,22,58,0,221,6,0,3,2.7,0.1,23.4,63.0728,10,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,KJ O'Brien,0,0,0,0,15,1,25,1,10,8,18,36,22,58,0,221,6,0,3,2.64706,0.0588235,22.3824,79.4363,34,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,V Sibanda,33,20,13,35,23,0,22,1,8,9,17,36,26,62,222,221,7,0,3,2.9697,0.181818,23.5152,63.5545,66,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,0,0,0,7,23,0,22,1,8,9,17,36,26,62,222,221,7,0,3,2.56716,0.149254,23.5373,64.7373,67,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MP Vaughan,19,8,11,38,7,1,17,1,16,5,21,24,21,45,0,209,7,0,3,2.6,0.1,20.6,66.4516,10,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,0,0,0,5,7,1,17,1,16,5,21,24,21,45,0,209,7,0,3,3.69892,0.236559,33.4946,82.2117,93,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,22,16,6,26,16,3,24,0,12,14,26,36,30,66,210,210,6,0,3,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,CD McMillan,11,4,7,17,16,3,24,0,12,14,26,36,30,66,210,210,6,0,3,3.8125,0.1875,29.75,83.9506,16,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,0,0,0,7,7,1,9,1,4,9,13,8,21,29,0,191,11,0,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,5,0,5,37,7,1,9,1,4,9,13,8,21,29,0,191,11,0,3,4.56,0.36,36.8,68.2999,25,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mushfiqur Rahim,3,0,3,13,16,1,20,0,18,11,29,40,25,65,192,192,9,0,3,2.61111,0.18254,27.7778,75.2526,126,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Tamim Iqbal,31,22,9,42,16,1,20,0,18,11,29,40,25,65,192,192,9,0,3,4.05344,0.274809,31.8015,76.8068,131,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Aftab Ahmed,0,0,0,0,16,1,20,0,18,11,29,40,25,65,192,192,9,0,3,2.44118,0.0882353,19.1471,73.8095,34,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,7,4,3,19,19,2,10,0,8,7,15,24,20,44,0,132,16,0,3,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Nazir,18,8,10,44,19,2,10,0,8,7,15,24,20,44,0,132,16,0,3,4.66667,0.133333,29,96.0265,15,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,0,0,0,0,19,2,10,0,8,7,15,24,20,44,0,132,16,0,3,3.16667,0,26.9167,70.989,12,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,0,19,2,10,0,8,7,15,24,20,44,0,132,16,0,3,2.77551,0.193878,28.7041,81.4418,98,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,NJ O'Brien,17,8,9,21,14,1,17,1,0,9,9,12,28,40,133,133,4,0,3,2.55882,0.176471,25.5882,69.378,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,WTS Porterfield,9,4,5,21,14,1,17,1,0,9,9,12,28,40,133,133,4,0,3,2.6,0.142857,24.6857,56.2866,35,3
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,1,0,1,1,5,2,18,1,8,8,16,20,19,39,0,202,11,0,3,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,9,4,5,29,5,2,18,1,8,8,16,20,19,39,0,202,11,0,3,3.3,0.26,33.56,76.3421,100,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,11,8,3,29,12,0,9,0,30,3,33,42,12,54,203,204,12,1,3,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,10,4,6,37,12,0,9,0,30,3,33,42,12,54,203,204,12,1,3,3.57143,0.396825,40.8254,68.0783,63,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,21,8,13,31,19,0,36,0,24,12,36,56,35,91,0,318,11,0,3,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,34,24,10,32,19,0,36,0,24,12,36,56,35,91,0,318,11,0,3,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,0,0,0,0,19,0,36,0,24,12,36,56,35,91,0,318,11,0,3,3.20833,0.244792,31.6979,79.1109,192,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,1,0,1,2,7,2,18,1,0,2,2,16,11,27,319,112,4,0,3,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mushfiqur Rahim,6,4,2,32,7,2,18,1,0,2,2,16,11,27,319,112,4,0,3,2.61111,0.18254,27.7778,75.2526,126,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Habibul Bashar,0,0,0,0,7,2,18,1,0,2,2,16,11,27,319,112,4,0,3,1.125,0,15.25,51.2605,16,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Nazir,16,8,8,25,23,0,8,1,24,9,33,40,24,64,0,349,8,0,3,4.66667,0.133333,29,96.0265,15,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,10,23,0,8,1,24,9,33,40,24,64,0,349,8,0,3,2.77551,0.193878,28.7041,81.4418,98,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,4,0,4,10,11,2,12,1,36,15,51,40,34,74,350,99,3,0,3,3.3,0.26,33.56,76.3421,100,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,7,4,3,19,11,2,12,1,36,15,51,40,34,74,350,99,3,0,3,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,0,0,0,0,11,2,12,1,36,15,51,40,34,74,350,99,3,0,3,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,E Chigumbura,0,0,0,0,11,2,12,1,36,15,51,40,34,74,350,99,3,0,3,2.28947,0.114035,22.7895,77.7844,114,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,1,0,1,12,9,0,19,1,8,6,14,20,22,42,0,254,18,0,3,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,21,12,9,29,9,0,19,1,8,6,14,20,22,42,0,254,18,0,3,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,9,0,19,1,8,6,14,20,22,42,0,254,18,0,3,4.33659,0.360976,41.9854,80.6276,205,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,15,12,3,15,18,0,22,1,14,8,22,38,24,62,255,185,3,0,3,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,7,0,7,19,18,0,22,1,14,8,22,38,24,62,255,185,3,0,3,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,0,0,0,0,18,0,22,1,14,8,22,38,24,62,255,185,3,0,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,0,0,0,0,18,0,22,1,14,8,22,38,24,62,255,185,3,0,3,2.83721,0.255814,29.8605,72.7067,43,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,EJG Morgan,12,6,6,20,17,1,22,0,4,9,13,30,22,52,0,183,9,0,3,3.19549,0.233083,30.0526,86.9291,133,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,JP Bray,27,20,7,39,17,1,22,0,4,9,13,30,22,52,0,183,9,0,3,2.7,0.1,23.4,63.0728,10,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,29,20,9,34,22,1,28,0,0,9,9,32,27,59,184,190,5,1,3,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,3,0,3,15,22,1,28,0,0,9,9,32,27,59,184,190,5,1,3,2.8254,0.222222,29.1429,69.1005,63,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,46,36,10,32,50,0,27,0,24,5,29,80,26,106,0,377,0,0,3,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,AC Gilchrist,31,20,11,28,50,0,27,0,24,5,29,80,26,106,0,377,0,0,3,4.3,0.275,31.425,96.1009,40,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,0,0,0,0,50,0,27,0,24,5,29,80,26,106,0,377,0,0,3,4.17431,0.33945,38.1009,80.8606,109,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,42,34,8,39,37,0,33,0,26,14,40,82,28,110,378,294,3,0,3,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,28,22,6,24,37,0,33,0,26,14,40,82,28,110,378,294,3,0,3,3.97,0.29,33.57,79.6819,100,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,17,12,5,28,9,1,39,0,8,12,20,34,34,68,0,322,9,0,3,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,24,14,10,24,9,1,39,0,8,12,20,34,34,68,0,322,9,0,3,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,0,0,0,0,9,1,39,0,8,12,20,34,34,68,0,322,9,0,3,3.10294,0.301471,35.9265,74.0303,136,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,8,1,7,2,0,15,15,4,26,30,323,219,5,1,3,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,4,0,4,17,8,1,7,2,0,15,15,4,26,30,323,219,5,1,3,2.8254,0.222222,29.1429,69.1005,63,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,26,16,10,26,25,1,19,0,12,7,19,36,27,63,0,209,2,0,3,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,25,1,19,0,12,7,19,36,27,63,0,209,2,0,3,4.33659,0.360976,41.9854,80.6276,205,4
