Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,0,0,0,0,165,2,34,0,12,14,26,122,103,225,300,302,5,0,8,2.47826,0.173913,26.3478,80.4781,23,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,52,18,34,59,134,2,27,0,10,17,27,94,94,188,0,296,18,0,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,TD Paine,99,58,41,133,134,2,27,0,10,17,27,94,94,188,0,296,18,0,8,3.3913,0.217391,27.6522,65.7704,23,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,0,0,0,0,134,2,27,0,10,17,27,94,94,188,0,296,18,0,8,2.47826,0.173913,26.3478,80.4781,23,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,TT Bresnan,22,12,10,24,116,7,30,1,4,18,22,64,104,168,297,185,14,1,8,1.52381,0.015873,13.8095,88.4146,63,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RJ Sidebottom,0,0,0,1,116,7,30,1,4,18,22,64,104,168,297,185,14,1,8,0.6875,0,7.6875,65.7754,16,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,JM Anderson,0,0,0,0,116,7,30,1,4,18,22,64,104,168,297,185,14,1,8,0.365385,0,3.92308,52.7132,52,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,24,8,16,32,109,5,21,0,0,15,15,56,89,145,0,176,4,0,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,10,4,6,19,109,5,21,0,0,15,15,56,89,145,0,176,4,0,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MG Johnson,0,0,0,0,109,5,21,0,0,15,15,56,89,145,0,176,4,0,8,1.18519,0.0246914,10.7901,94.181,81,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,5,4,1,14,121,4,16,1,12,7,19,84,72,156,177,177,20,1,8,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MJ Prior,10,8,2,10,121,4,16,1,12,7,19,84,72,156,177,177,20,1,8,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,TT Bresnan,0,0,0,0,121,4,16,1,12,7,19,84,72,156,177,177,20,1,8,1.52381,0.015873,13.8095,88.4146,63,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,7,4,3,6,137,3,33,1,4,14,18,76,112,188,0,283,6,1,8,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,16,8,8,17,137,3,33,1,4,14,18,76,112,188,0,283,6,1,8,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JA Morkel,0,0,0,0,137,3,33,1,4,14,18,76,112,188,0,283,6,1,8,2.42424,0.0606061,19.9697,99.5468,33,0
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Naeem Islam,1,0,1,1,115,4,35,2,14,6,20,94,76,170,284,222,28,0,8,1.88889,0.111111,18.6889,67.496,45,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,48,24,24,69,115,4,35,2,14,6,20,94,76,170,284,222,28,0,8,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mashrafe Mortaza,0,0,0,0,115,4,35,2,14,6,20,94,76,170,284,222,28,0,8,1.27536,0,11.1594,76.9231,69,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Abdur Razzak,0,0,0,0,115,4,35,2,14,6,20,94,76,170,284,222,28,0,8,0.849315,0.0136986,8.39726,73.8554,73,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Syed Rasel,0,0,0,0,115,4,35,2,14,6,20,94,76,170,284,222,28,0,8,0.222222,0,2.88889,37.6812,18,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,31,12,19,38,143,4,22,1,8,15,23,86,102,188,0,286,9,0,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,1,143,4,22,1,8,15,23,86,102,188,0,286,9,0,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,49,12,37,82,94,6,17,1,8,3,11,48,74,122,0,131,9,0,8,2.47826,0.173913,26.3478,80.4781,23,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,NM Hauritz,6,0,6,12,94,6,17,1,8,3,11,48,74,122,0,131,9,0,8,1.04,0.04,11.64,93.5691,25,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,NW Bracken,0,0,0,0,94,6,17,1,8,3,11,48,74,122,0,131,9,0,8,0.391304,0,4.91304,62.4309,23,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,68,20,48,82,126,2,30,0,16,19,35,64,127,191,0,289,4,1,8,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,54,12,42,70,126,2,30,0,16,19,35,64,127,191,0,289,4,1,8,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,0,0,0,0,126,2,30,0,16,19,35,64,127,191,0,289,4,1,8,2.3252,0.186992,29.9675,80.2351,123,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,7,0,7,14,110,4,20,1,12,18,30,40,120,160,290,264,10,0,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,32,8,24,41,110,4,20,1,12,18,30,40,120,160,290,264,10,0,8,2.47826,0.173913,26.3478,80.4781,23,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,94,40,54,107,140,2,46,0,12,23,35,96,125,221,0,317,10,1,8,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,55,26,29,52,140,2,46,0,12,23,35,96,125,221,0,317,10,1,8,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JA Morkel,0,0,0,0,140,2,46,0,12,23,35,96,125,221,0,317,10,1,8,2.42424,0.0606061,19.9697,99.5468,33,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,10,0,10,15,155,4,16,0,8,21,29,76,124,200,318,256,10,0,8,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,28,0,28,52,155,4,16,0,8,21,29,76,124,200,318,256,10,0,8,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,0,155,4,16,0,8,21,29,76,124,200,318,256,10,0,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,27,4,23,38,184,2,18,1,14,19,33,112,123,235,0,303,9,0,8,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,6,0,6,15,184,2,18,1,14,19,33,112,123,235,0,303,9,0,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,0,0,0,0,184,2,18,1,14,19,33,112,123,235,0,303,9,0,8,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,0,184,2,18,1,14,19,33,112,123,235,0,303,9,0,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MG Johnson,0,0,0,0,184,2,18,1,14,19,33,112,123,235,0,303,9,0,8,1.18519,0.0246914,10.7901,94.181,81,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,1,0,1,3,158,2,25,1,8,20,28,96,115,211,304,256,6,1,8,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,0,0,0,0,158,2,25,1,8,20,28,96,115,211,304,256,6,1,8,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,16,0,16,22,158,2,25,1,8,20,28,96,115,211,304,256,6,1,8,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JA Morkel,0,0,0,0,158,2,25,1,8,20,28,96,115,211,304,256,6,1,8,2.42424,0.0606061,19.9697,99.5468,33,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SE Marsh,78,22,56,94,140,2,20,1,4,13,17,54,123,177,0,271,6,1,8,3.66667,0.291667,35.5417,74.7918,48,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,11,0,11,14,140,2,20,1,4,13,17,54,123,177,0,271,6,1,8,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CL White,0,0,0,0,140,2,20,1,4,13,17,54,123,177,0,271,6,1,8,2.66176,0.191176,28.8235,80.1308,68,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,55,0,55,77,124,3,32,0,8,24,32,52,136,188,272,272,16,0,8,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,ND McKenzie,37,16,21,57,124,3,32,0,8,24,32,52,136,188,272,272,16,0,8,2.25,0.25,27,64.2857,4,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,3,0,3,6,151,2,18,1,4,15,19,80,108,188,0,249,8,1,8,2.54386,0.245614,29.2105,87.8628,57,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,19,8,11,23,151,2,18,1,4,15,19,80,108,188,0,249,8,1,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CL White,0,0,0,0,151,2,18,1,4,15,19,80,108,188,0,249,8,1,8,2.66176,0.191176,28.8235,80.1308,68,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,38,4,34,58,113,2,26,1,8,13,21,36,124,160,250,244,8,0,8,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,2,0,2,1,113,2,26,1,8,13,21,36,124,160,250,244,8,0,8,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,ND McKenzie,0,0,0,0,113,2,26,1,8,13,21,36,124,160,250,244,8,0,8,2.25,0.25,27,64.2857,4,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,4,0,4,8,161,4,19,1,4,13,17,76,121,197,0,269,15,1,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,17,4,13,22,161,4,19,1,4,13,17,76,121,197,0,269,15,1,8,2.54386,0.245614,29.2105,87.8628,57,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,ND McKenzie,10,0,10,23,158,5,11,0,8,17,25,86,108,194,270,270,15,0,8,2.25,0.25,27,64.2857,4,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,8,0,8,18,158,5,11,0,8,17,25,86,108,194,270,270,15,0,8,2.21053,0.0877193,22.2281,89.3512,57,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,7,0,7,10,139,5,17,1,6,18,24,84,96,180,0,222,8,1,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CL White,17,4,13,40,139,5,17,1,6,18,24,84,96,180,0,222,8,1,8,2.66176,0.191176,28.8235,80.1308,68,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,77,30,47,78,169,2,27,0,8,9,17,102,111,213,223,223,10,0,8,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HM Amla,68,20,48,94,169,2,27,0,8,9,17,102,111,213,223,223,10,0,8,5.20168,0.403361,48.7899,86.9292,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,53,12,41,65,129,2,24,0,16,13,29,54,128,182,0,288,14,0,8,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HM Amla,83,22,61,107,129,2,24,0,16,13,29,54,128,182,0,288,14,0,8,5.20168,0.403361,48.7899,86.9292,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,0,0,0,0,129,2,24,0,16,13,29,54,128,182,0,288,14,0,8,2.3252,0.186992,29.9675,80.2351,123,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,58,12,46,84,115,5,21,0,20,22,42,58,120,178,289,249,11,1,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,7,0,7,13,115,5,21,0,20,22,42,58,120,178,289,249,11,1,8,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,0,115,5,21,0,20,22,42,58,120,178,289,249,11,1,8,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,31,4,27,44,96,5,18,1,10,12,22,40,96,136,0,181,2,1,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,JR Hopes,0,0,0,0,96,5,18,1,10,12,22,40,96,136,0,181,2,1,8,2.09259,0.0555556,21.2778,91.4809,54,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,NT Broom,29,8,21,50,65,4,22,0,8,11,19,42,64,106,182,182,19,0,8,1.42105,0.0526316,16.2632,65.7447,19,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,KD Mills,0,0,0,0,65,4,22,0,8,11,19,42,64,106,182,182,19,0,8,1.52542,0.0338983,12.8644,90.7895,59,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,30,12,18,62,65,4,22,0,8,11,19,42,64,106,182,182,19,0,8,3.68382,0.301471,36.7206,79.3959,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,41,16,25,59,106,3,23,0,4,26,30,48,111,159,0,225,2,1,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,64,20,44,98,106,3,23,0,4,26,30,48,111,159,0,225,2,1,8,3.10294,0.301471,35.9265,74.0303,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,15,0,15,31,103,3,21,0,20,6,26,52,98,150,226,226,20,0,8,2.67188,0.203125,29.4375,79.7629,64,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,37,4,33,58,103,3,21,0,20,6,26,52,98,150,226,226,20,0,8,3.68382,0.301471,36.7206,79.3959,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,99,46,53,106,166,1,20,2,16,19,35,100,121,221,0,301,3,1,8,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CL White,0,0,0,5,166,1,20,2,16,19,35,100,121,221,0,301,3,1,8,2.66176,0.191176,28.8235,80.1308,68,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,0,0,0,0,166,1,20,2,16,19,35,100,121,221,0,301,3,1,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,CJ Ferguson,0,0,0,0,166,1,20,2,16,19,35,100,121,221,0,301,3,1,8,2.47826,0.173913,26.3478,80.4781,23,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,TG Southee,5,0,5,5,126,3,24,3,36,18,54,78,126,204,302,269,21,0,8,0.764706,0,7.03922,92.7649,51,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,GD Elliott,76,16,60,95,126,3,24,3,36,18,54,78,126,204,302,269,21,0,8,2.67188,0.203125,29.4375,79.7629,64,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,0,0,0,0,126,3,24,3,36,18,54,78,126,204,302,269,21,0,8,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,30,14,16,40,110,3,29,2,6,14,20,50,109,159,0,244,4,0,8,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,NT Broom,0,0,0,0,110,3,29,2,6,14,20,50,109,159,0,244,4,0,8,1.42105,0.0526316,16.2632,65.7447,19,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,29,14,15,30,125,3,19,0,12,21,33,72,105,177,245,247,8,1,8,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DJ Hussey,43,8,35,69,125,3,19,0,12,21,33,72,105,177,245,247,8,1,8,2.54386,0.245614,29.2105,87.8628,57,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,35,12,23,38,132,3,28,0,8,15,23,66,117,183,0,270,23,0,8,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,50,16,34,68,132,3,28,0,8,15,23,66,117,183,0,270,23,0,8,3.13043,0.23913,32.6739,81.1994,46,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,11,4,7,11,115,1,24,2,32,16,48,88,99,187,271,244,22,1,8,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,KA Pollard,7,6,1,7,115,1,24,2,32,16,48,88,99,187,271,244,22,1,8,2.70513,0.115385,24.5,88.0645,78,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,55,12,43,93,130,2,19,1,24,18,42,80,111,191,0,264,16,1,8,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,KA Pollard,0,0,0,2,130,2,19,1,24,18,42,80,111,191,0,264,16,1,8,2.70513,0.115385,24.5,88.0645,78,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,58,12,46,89,116,5,22,0,8,19,27,52,113,165,265,243,15,0,8,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SCJ Broad,0,0,0,0,116,5,22,0,8,19,27,52,113,165,265,243,15,0,8,0.725806,0,8.04839,74.0356,62,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,GJ Batty,0,0,0,0,116,5,22,0,8,19,27,52,113,165,265,243,15,0,8,0.333333,0,7.33333,40,3,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,GJ Batty,9,0,9,34,70,8,13,0,0,13,13,36,60,96,0,117,19,0,8,0.333333,0,7.33333,40,3,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AD Mascarenhas,29,12,17,54,70,8,13,0,0,13,13,36,60,96,0,117,19,0,8,1.83333,0.0833333,18.5,89.5161,12,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,9,0,9,27,136,4,7,2,8,15,23,84,82,166,0,239,2,1,8,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJG Sammy,0,0,0,2,136,4,7,2,8,15,23,84,82,166,0,239,2,1,8,2.25,0.09,18.25,95.8005,100,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,37,18,19,37,172,2,38,0,22,16,38,148,100,248,0,387,15,1,8,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,37,18,19,40,172,2,38,0,22,16,38,148,100,248,0,387,15,1,8,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,YK Pathan,0,0,0,0,172,2,38,0,22,16,38,148,100,248,0,387,15,1,8,2.575,0.125,19.975,110.055,40,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,0,172,2,38,0,22,16,38,148,100,248,0,387,15,1,8,3.47872,0.292553,36.7713,84.1612,188,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,19,6,13,29,157,7,29,0,32,5,37,126,97,223,388,229,6,0,8,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SCJ Broad,24,8,16,23,157,7,29,0,32,5,37,126,97,223,388,229,6,0,8,0.725806,0,8.04839,74.0356,62,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,JM Anderson,0,0,0,0,157,7,29,0,32,5,37,126,97,223,388,229,6,0,8,0.365385,0,3.92308,52.7132,52,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,88,56,32,97,152,4,20,0,8,17,25,98,99,197,0,292,13,1,8,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,6,0,6,14,152,4,20,0,8,17,25,98,99,197,0,292,13,1,8,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,YK Pathan,0,0,0,0,152,4,20,0,8,17,25,98,99,197,0,292,13,1,8,2.575,0.125,19.975,110.055,40,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,22,4,18,41,112,3,40,0,16,9,25,100,77,177,293,238,10,0,8,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,33,26,7,27,112,3,40,0,16,9,25,100,77,177,293,238,10,0,8,2.4375,0.09375,22.5,86.5385,32,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,112,3,40,0,16,9,25,100,77,177,293,238,10,0,8,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SR Patel,0,0,0,0,112,3,40,0,16,9,25,100,77,177,293,238,10,0,8,2.22727,0.0454545,21.9091,90.6015,22,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,RS Bopara,0,0,0,0,112,3,40,0,16,9,25,100,77,177,293,238,10,0,8,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,25,8,17,42,136,4,21,0,0,17,17,78,96,174,0,240,5,0,8,2.4375,0.09375,22.5,86.5385,32,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,12,0,12,15,136,4,21,0,0,17,17,78,96,174,0,240,5,0,8,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,SR Patel,0,0,0,0,136,4,21,0,0,17,17,78,96,174,0,240,5,0,8,2.22727,0.0454545,21.9091,90.6015,22,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,14,8,6,39,136,4,27,0,16,11,27,100,90,190,241,198,8,1,8,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,38,14,24,30,136,4,27,0,16,11,27,100,90,190,241,198,8,1,8,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,YK Pathan,0,0,0,0,136,4,27,0,16,11,27,100,90,190,241,198,8,1,8,2.575,0.125,19.975,110.055,40,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,76,42,34,85,140,3,21,1,4,13,17,86,92,178,0,270,18,0,8,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,10,8,2,10,140,3,21,1,4,13,17,86,92,178,0,270,18,0,8,3.13043,0.23913,32.6739,81.1994,46,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,27,8,19,40,170,3,25,0,20,18,38,130,103,233,271,273,10,1,8,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,21,12,9,31,170,3,25,0,20,18,38,130,103,233,271,273,10,1,8,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SK Raina,60,20,40,67,141,3,34,0,10,21,31,74,132,206,0,258,9,0,8,3.11111,0.216374,28.9064,91.8944,171,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,44,12,32,53,141,3,34,0,10,21,31,74,132,206,0,258,9,0,8,3.47872,0.292553,36.7713,84.1612,188,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KMDN Kulasekara,6,0,6,9,124,5,20,1,12,14,26,72,98,170,259,212,9,1,8,1.21,0.04,11.8,80.9328,100,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WPUJC Vaas,14,4,10,22,124,5,20,1,12,14,26,72,98,170,259,212,9,1,8,0.653846,0,8.65385,66.1765,26,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,T Thushara,0,0,0,0,124,5,20,1,12,14,26,72,98,170,259,212,9,1,8,1.7619,0.047619,16.4762,93.7669,21,0
