Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Home,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,4,0,4,12,81,2,17,0,0,9,0,169,0,2.4375,0.09375,22.5,86.5385,32,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MH Yardy,0,0,0,0,81,2,17,0,0,9,0,169,0,0.875,0.0833333,13.5833,66.5306,24,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,81,2,17,0,0,9,0,169,0,2.62366,0.193548,30.5161,76.8065,93,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,16,0,16,55,94,3,13,0,4,6,170,170,0,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,59,36,23,62,94,3,13,0,4,6,170,170,0,5.71429,0.428571,44.5714,65.1357,7,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,31,14,17,55,67,3,15,0,0,20,0,219,0,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,22,8,14,45,67,3,15,0,0,20,0,219,0,5.04969,0.403727,47.2174,98.8428,161,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,MF Maharoof,0,0,0,0,55,4,18,1,0,10,220,141,0,1.38889,0.0277778,14.3611,81.2893,36,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,21,8,13,42,55,4,18,1,0,10,220,141,0,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WPUJC Vaas,0,0,0,0,55,4,18,1,0,10,220,141,0,0.653846,0,8.65385,66.1765,26,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,17,12,5,40,71,3,18,0,12,12,0,274,0,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SP Fleming,47,22,25,73,71,3,18,0,12,12,0,274,0,3.875,0.25,30.2917,70.9268,24,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,39,24,15,49,91,4,19,0,4,15,275,223,0,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,16,8,8,31,91,4,19,0,4,15,275,223,0,2.77551,0.193878,28.7041,81.4418,98,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,11,8,3,22,65,3,30,0,12,15,0,223,1,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,38,20,18,61,65,3,30,0,12,15,0,223,1,2.83721,0.255814,29.8605,72.7067,43,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,8,4,4,10,86,1,23,1,0,12,224,224,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,51,32,19,71,86,1,23,1,0,12,224,224,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,0,0,0,0,86,1,23,1,0,12,224,224,0,2.2963,0.222222,28.8889,67.0103,27,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JM Kemp,14,8,6,33,66,5,13,0,8,8,0,213,0,2.3,0.15,23.55,66.5254,20,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,25,12,13,45,66,5,13,0,8,8,0,213,0,2.21053,0.0877193,22.2281,89.3512,57,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,45,24,21,74,85,1,18,0,14,18,0,272,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,45,36,9,60,85,1,18,0,14,18,0,272,0,2.35514,0.11215,23.1589,80.9011,107,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,7,0,7,10,107,1,16,2,8,12,273,276,0,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,41,20,21,71,107,1,16,2,8,12,273,276,0,3.63433,0.246269,35.3806,75.6623,134,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,57,32,25,78,79,2,23,0,4,11,0,249,1,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,17,12,5,22,79,2,23,0,4,11,0,249,1,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,0,0,0,0,79,2,23,0,4,11,0,249,1,1.77778,0.222222,23.8889,61.4286,9,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,17,4,13,36,109,2,22,0,0,10,250,252,0,5.71429,0.428571,44.5714,65.1357,7,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,41,24,17,49,109,2,22,0,0,10,250,252,0,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,9,4,5,16,56,3,23,0,16,14,0,240,0,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,41,24,17,69,56,3,23,0,16,14,0,240,0,4.17431,0.33945,38.1009,80.8606,109,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,DL Vettori,25,8,17,48,44,6,31,0,8,18,241,206,0,1.43662,0.028169,15.7606,86.0108,71,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JDP Oram,26,20,6,29,44,6,31,0,8,18,241,206,0,2.70833,0.1875,25.0417,95.8533,48,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,5,0,5,13,74,2,18,1,4,22,0,258,0,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,13,8,5,19,74,2,18,1,4,22,0,258,0,4.61538,0.307692,35.6923,83.4157,52,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,83,54,29,83,116,0,24,0,24,2,259,262,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,0,0,0,0,116,0,24,0,24,2,259,262,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,21,12,9,47,93,5,19,2,4,7,0,138,0,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,JE Taylor,0,0,0,0,93,5,19,2,4,7,0,138,0,0.903226,0,6.96774,83.3977,31,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,IDR Bradshaw,0,0,0,0,93,5,19,2,4,7,0,138,0,0.571429,0,7.14286,47.619,7,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CD Collymore,0,0,0,0,93,5,19,2,4,7,0,138,0,0.333333,0,3.22222,59.1837,9,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,43,20,23,63,83,2,11,0,4,8,139,116,0,5.71429,0.428571,44.5714,65.1357,7,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,49,16,33,80,83,2,11,0,4,8,139,116,0,4.71318,0.286822,37.7907,90.0943,129,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AG Prince,2,0,2,4,132,2,23,1,0,19,0,392,1,1.14286,0,18.1429,76.506,7,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,10,0,10,21,132,2,23,1,0,19,0,392,1,3.58621,0.356322,37.2644,76.4442,87,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Sami,7,4,3,13,124,8,14,0,4,7,393,228,0,1.75,0,16,56.6372,4,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,7,0,7,26,124,8,14,0,4,7,393,228,0,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,62,32,30,67,117,2,32,0,10,17,0,351,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,30,16,14,43,117,2,32,0,10,17,0,351,0,3.27586,0.275862,36.7931,73.9176,58,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JM Kemp,8,0,8,17,116,4,20,1,12,13,352,210,1,2.3,0.15,23.55,66.5254,20,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,20,16,4,17,116,4,20,1,12,13,352,210,1,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,SM Pollock,0,0,0,0,116,4,20,1,12,13,352,210,1,1.58621,0.0689655,16.931,82.3826,29,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,4,0,4,13,40,4,14,0,4,13,0,107,0,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,18,8,10,44,40,4,14,0,4,13,0,107,0,3.16667,0,26.9167,70.989,12,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,16,8,8,29,73,5,19,1,4,9,0,153,0,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Abdul Razzaq,8,4,4,16,73,5,19,1,4,9,0,153,0,2.225,0.075,20.475,82.0641,40,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Naved-ul-Hasan,0,0,0,0,73,5,19,1,4,9,0,153,0,1.15,0,11.35,83.4559,20,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,63,34,29,81,97,1,29,0,8,8,154,156,1,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,63,36,27,78,97,1,29,0,8,8,154,156,1,5.04969,0.403727,47.2174,98.8428,161,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,NJ Astle,67,38,29,76,109,1,30,0,6,17,0,285,1,2.8,0.1,20,67.5676,10,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,62,42,20,64,109,1,30,0,6,17,0,285,1,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,0,0,0,0,109,1,30,0,6,17,0,285,1,2.75,0.1875,27.4062,67.4615,32,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,1,0,1,2,138,0,42,2,28,5,286,289,0,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,0,0,0,2,138,0,42,2,28,5,286,289,0,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,12,8,4,29,65,6,13,0,0,8,0,112,0,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,MF Maharoof,7,4,3,21,65,6,13,0,0,8,0,112,0,1.38889,0.0277778,14.3611,81.2893,36,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,CRD Fernando,0,0,0,0,65,6,13,0,0,8,0,112,0,0.571429,0,5.42857,64.7727,21,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,11,4,7,28,99,3,7,0,12,13,0,262,0,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,MS Atapattu,3,0,3,29,99,3,7,0,12,13,0,262,0,2.63636,0,24.4545,66.9154,11,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Hodge,9,0,9,27,43,3,9,0,8,12,0,148,0,2.76923,0.153846,26.4615,83.9024,13,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,22,8,14,71,43,3,9,0,8,12,0,148,0,2.7563,0.260504,34.084,82.4893,119,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,L Vincent,59,34,25,79,87,0,37,0,14,5,149,149,1,3.125,0.25,27.8125,67.5266,16,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SP Fleming,65,40,25,74,87,0,37,0,14,5,149,149,1,3.875,0.25,30.2917,70.9268,24,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,34,18,16,38,81,2,29,0,18,12,0,336,0,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,49,32,17,62,81,2,29,0,18,12,0,336,0,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Hodge,0,0,0,0,81,2,29,0,18,12,0,336,0,2.76923,0.153846,26.4615,83.9024,13,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,8,0,8,14,104,3,16,0,30,11,337,340,1,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,63,36,27,80,104,3,16,0,30,11,337,340,1,3.68382,0.301471,36.7206,79.3959,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,67,32,35,66,97,0,23,0,10,12,0,346,0,4.71318,0.286822,37.7907,90.0943,129,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,53,20,33,84,97,0,23,0,10,12,0,346,0,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,0,0,0,0,97,0,23,0,10,12,0,346,0,3.14737,0.147368,26.7789,81.382,95,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,CD McMillan,64,56,8,50,131,5,32,0,10,23,347,350,1,3.8125,0.1875,29.75,83.9506,16,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,17,4,13,20,131,5,32,0,10,23,347,350,1,3.98611,0.201389,29.9028,98.4004,144,0
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,5,0,5,6,59,1,25,1,10,13,0,201,0,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,CJ Chibhabha,25,8,17,50,59,1,25,1,10,13,0,201,0,2.56716,0.149254,23.5373,64.7373,67,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Dippenaar,49,20,29,72,79,3,20,0,8,18,202,202,1,1.8,0.2,22,54.1872,5,3
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JP Duminy,39,20,19,53,79,3,20,0,8,18,202,202,1,2.3252,0.186992,29.9675,80.2351,123,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,29,16,13,34,91,1,27,0,20,12,0,309,0,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,63,38,25,86,91,1,27,0,20,12,0,309,0,5.89773,0.363636,45.6023,84.5376,88,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,15,4,11,21,71,4,23,0,8,13,0,272,0,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,48,20,28,76,71,4,23,0,8,13,0,272,0,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,0,0,0,0,71,4,23,0,8,13,0,272,0,3.14737,0.147368,26.7789,81.382,95,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,55,32,23,71,100,2,22,0,22,17,273,273,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,42,20,22,52,100,2,22,0,22,17,273,273,0,3.35714,0.178571,29.3571,75.7604,28,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,15,10,5,20,65,6,22,0,6,15,0,162,0,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,38,16,22,84,65,6,22,0,6,15,0,162,0,5.89773,0.363636,45.6023,84.5376,88,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,7,0,7,8,58,4,22,2,4,7,163,146,0,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,WW Hinds,5,0,5,32,58,4,22,2,4,7,163,146,0,1.11111,0,12,38.9892,9,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,58,4,22,2,4,7,163,146,0,3.35714,0.178571,29.3571,75.7604,28,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,1,0,1,2,66,2,23,3,4,13,0,213,0,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,0,0,0,1,66,2,23,3,4,13,0,213,0,2.7563,0.260504,34.084,82.4893,119,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,D Mongia,21,8,13,36,71,4,18,1,8,16,214,195,0,2.5,0.166667,26.1667,60.1533,6,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,1,71,4,18,1,8,16,214,195,0,3.47872,0.292553,36.7713,84.1612,188,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,0,0,0,6,57,2,16,1,4,12,0,240,0,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,24,12,12,40,57,2,16,1,4,12,0,240,0,5.71429,0.428571,44.5714,65.1357,7,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,26,16,10,51,39,4,13,2,24,11,241,113,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DR Smith,1,0,1,5,39,4,13,2,24,11,241,113,0,2.5,0.12,17.96,84.5574,50,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AN Petersen,76,46,30,67,147,0,30,1,0,24,0,418,1,3.11111,0.222222,27.6667,81.6393,18,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,13,12,1,16,147,0,30,1,0,24,0,418,1,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,0,0,0,0,147,0,30,1,0,24,0,418,1,2.21053,0.0877193,22.2281,89.3512,57,0
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,1,0,1,1,71,1,17,1,0,14,419,247,0,3.11215,0.186916,26.972,70.0485,107,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,T Duffin,40,8,32,72,71,1,17,1,0,14,419,247,0,4,0.25,35.75,62.1739,4,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,4,0,4,14,43,3,11,0,8,8,0,151,0,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,29,4,25,73,43,3,11,0,8,8,0,151,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DR Smith,0,0,0,0,43,3,11,0,8,8,0,151,0,2.5,0.12,17.96,84.5574,50,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,0,0,0,0,43,3,11,0,8,8,0,151,0,2.2963,0.222222,28.8889,67.0103,27,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,4,0,4,27,51,3,11,0,4,14,152,154,1,3.16667,0,26.9167,70.989,12,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,19,8,11,52,51,3,11,0,4,14,152,154,1,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,0,51,3,11,0,4,14,152,154,1,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Abdul Razzaq,0,0,0,0,51,3,11,0,4,14,152,154,1,2.225,0.075,20.475,82.0641,40,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,LMP Simmons,31,12,19,73,77,3,16,0,8,14,0,207,0,3.3125,0.28125,30.5938,71.4338,64,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ganga,8,0,8,25,77,3,16,0,8,14,0,207,0,1,0,20.5,39.0476,2,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Farhat,58,32,26,74,88,2,35,0,4,13,208,192,1,3.03333,0.266667,27.0333,62.9658,30,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,11,0,11,17,88,2,35,0,4,13,208,192,1,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,0,0,0,0,88,2,35,0,4,13,208,192,1,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Yasir Hameed,38,8,30,73,51,4,16,0,0,16,0,209,1,1.2,0.2,28.2,51.2727,5,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Faisal Iqbal,14,8,6,23,51,4,16,0,0,16,0,209,1,3,0,26,53.0612,1,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,55,32,23,78,92,2,27,0,8,10,210,212,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,55,38,17,71,92,2,27,0,8,10,210,212,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,92,2,27,0,8,10,210,212,0,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,45,16,29,72,72,2,23,0,8,13,0,238,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,22,12,10,38,72,2,23,0,8,13,0,238,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,72,2,23,0,8,13,0,238,0,3.35714,0.178571,29.3571,75.7604,28,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Yasir Hameed,18,4,14,30,93,1,26,0,8,21,239,239,0,1.2,0.2,28.2,51.2727,5,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Hafeez,45,18,27,65,93,1,26,0,8,21,239,239,0,4.04511,0.255639,34.3534,78.0625,133,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,1,0,1,4,75,1,17,1,4,17,0,225,1,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,28,8,20,35,75,1,17,1,4,17,0,225,1,3.63433,0.246269,35.3806,75.6623,134,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,R Rampaul,4,0,4,6,71,6,15,2,12,8,226,146,0,1.30303,0.030303,9.90909,77.4882,33,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,36,16,20,58,71,6,15,2,12,8,226,146,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,13,4,9,30,71,2,20,0,10,9,0,278,0,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,25,8,17,61,71,2,20,0,10,9,0,278,0,3.57143,0.396825,40.8254,68.0783,63,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,15,0,15,36,79,3,19,1,4,8,279,217,1,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,1,0,1,3,79,3,19,1,4,8,279,217,1,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,MH Yardy,0,0,0,0,79,3,19,1,4,8,279,217,1,0.875,0.0833333,13.5833,66.5306,24,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,2,0,2,8,85,1,19,2,4,13,0,289,0,2.2963,0.222222,28.8889,67.0103,27,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,47,28,19,83,85,1,19,2,4,13,0,289,0,4.58621,0.206897,31.1293,89.4255,116,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,OA Shah,28,14,14,48,74,4,21,0,8,25,290,196,1,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,21,12,9,27,74,4,21,0,8,25,290,196,1,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,28,12,16,39,84,1,17,0,18,20,0,288,1,3.63433,0.246269,35.3806,75.6623,134,4
