Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Home,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,0,0,0,2,189,3,11,2,0,11,0,245,0,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,RR Powar,0,0,0,0,189,3,11,2,0,11,0,245,0,0.333333,0,5.77778,51.4851,9,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,AB Agarkar,0,0,0,0,189,3,11,2,0,11,0,245,0,0.3125,0,5.75,44.6602,16,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,27,12,15,40,147,4,18,0,6,25,246,248,1,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,82,44,38,94,147,4,18,0,6,25,246,248,1,2.8254,0.222222,29.1429,69.1005,63,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,M Kaif,45,16,29,69,121,4,24,0,8,10,0,217,0,1.77778,0.222222,23.8889,61.4286,9,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,15,4,11,26,121,4,24,0,8,10,0,217,0,3.47872,0.292553,36.7713,84.1612,188,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,WW Hinds,0,0,0,0,138,3,37,1,22,7,218,218,1,1.11111,0,12,38.9892,9,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,45,8,37,53,138,3,37,1,22,7,218,218,1,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,13,0,13,13,131,3,24,1,4,27,0,255,1,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,WW Hinds,3,0,3,9,131,3,24,1,4,27,0,255,1,1.11111,0,12,38.9892,9,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,AB Agarkar,8,0,8,16,160,5,18,2,8,15,256,236,0,0.3125,0,5.75,44.6602,16,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,3,0,3,6,160,5,18,2,8,15,256,236,0,0.901639,0,9.98361,76.4115,61,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,MN Samuels,46,24,22,57,129,3,19,0,18,10,0,241,1,3.74757,0.23301,31.6214,74.5821,103,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,32,14,18,55,129,3,19,0,18,10,0,241,1,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,0,0,0,0,129,3,19,0,18,10,0,241,1,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ramdin,0,0,0,0,129,3,19,0,18,10,0,241,1,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DR Smith,0,0,0,0,129,3,19,0,18,10,0,241,1,2.5,0.12,17.96,84.5574,50,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shoaib Malik,30,12,18,30,121,6,19,0,14,17,242,187,0,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Naved-ul-Hasan,11,0,11,28,121,6,19,0,14,17,242,187,0,1.15,0,11.35,83.4559,20,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Iftikhar Anjum,0,0,0,0,121,6,19,0,14,17,242,187,0,0.666667,0,7.33333,58.7786,21,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,DT Johnston,8,4,4,8,121,5,31,1,8,12,0,221,0,1.27273,0,12.1818,74.2382,22,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,JP Bray,83,40,43,114,121,5,31,1,8,12,0,221,0,2.7,0.1,23.4,63.0728,10,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,WK McCallan,0,0,0,0,121,5,31,1,8,12,0,221,0,0.692308,0,7.69231,56.8182,13,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,D Langford-Smith,0,0,0,0,121,5,31,1,8,12,0,221,0,0.888889,0,8.66667,92.8571,9,0
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,14,8,6,31,149,5,17,0,16,16,222,221,0,3.3,0.26,33.56,76.3421,100,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,S Matsikenyeri,43,30,13,48,149,5,17,0,16,16,222,221,0,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,GB Brent,0,0,0,0,149,5,17,0,16,16,222,221,0,0.75,0.0625,10.5,61.5385,16,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PA Nixon,8,4,4,10,122,4,12,3,4,13,0,209,0,1.35294,0,16,79.3003,17,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,LE Plunkett,1,0,1,4,122,4,12,3,4,13,0,209,0,1.38095,0,13.1905,113.992,21,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,86,36,50,113,147,4,26,0,8,3,210,210,0,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JDP Oram,53,14,39,82,147,4,26,0,8,3,210,210,0,2.70833,0.1875,25.0417,95.8533,48,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SC Ganguly,59,16,43,123,104,4,20,0,14,7,0,191,0,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,33,8,25,48,104,4,20,0,14,7,0,191,0,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MS Dhoni,0,0,0,0,104,4,20,0,14,7,0,191,0,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,0,0,0,0,104,4,20,0,14,7,0,191,0,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,AB Agarkar,0,0,0,0,104,4,20,0,14,7,0,191,0,0.3125,0,5.75,44.6602,16,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Z Khan,0,0,0,0,104,4,20,0,14,7,0,191,0,0.974359,0,8.35897,60.9346,39,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mushfiqur Rahim,38,16,22,82,135,3,17,1,12,7,192,192,0,2.61111,0.18254,27.7778,75.2526,126,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Habibul Bashar,0,0,0,5,135,3,17,1,12,7,192,192,0,1.125,0,15.25,51.2605,16,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Ashraful,0,0,0,0,135,3,17,1,12,7,192,192,0,2.17722,0.113924,19.4557,63.9085,79,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Sami,8,4,4,25,88,8,9,0,0,5,0,132,0,1.75,0,16,56.6372,4,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Iftikhar Anjum,7,0,7,34,88,8,9,0,0,5,0,132,0,0.666667,0,7.33333,58.7786,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Umar Gul,0,0,0,0,88,8,9,0,0,5,0,132,0,0.77193,0,7.14035,68.2886,57,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,KJ O'Brien,14,8,6,49,102,7,9,0,6,2,133,133,0,2.64706,0.0588235,22.3824,79.4363,34,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,DT Johnston,3,0,3,12,102,7,9,0,6,2,133,133,0,1.27273,0,12.1818,74.2382,22,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,SC Williams,46,16,30,59,101,4,23,0,16,9,0,202,0,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,49,10,39,128,101,4,23,0,16,9,0,202,0,3.3,0.26,33.56,76.3421,100,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,E Chigumbura,0,0,0,0,101,4,23,0,16,9,0,202,0,2.28947,0.114035,22.7895,77.7844,114,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,18,10,8,21,115,4,28,0,10,10,203,204,1,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,24,4,20,47,115,4,28,0,10,10,203,204,1,3.35714,0.178571,29.3571,75.7604,28,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,13,10,3,14,178,1,28,1,16,19,0,318,0,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,38,10,28,45,178,1,28,1,16,19,0,318,0,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,83,48,35,79,178,1,28,1,16,19,0,318,0,4.91549,0.211268,33.9859,98.4898,71,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,27,10,17,30,184,4,54,0,26,21,0,349,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shahid Afridi,0,0,0,0,184,4,54,0,26,21,0,349,0,2.72917,0.0972222,21.4097,127.766,144,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Nazir,135,88,47,112,184,4,54,0,26,21,0,349,0,4.66667,0.133333,29,96.0265,15,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Sami,0,0,0,0,184,4,54,0,26,21,0,349,0,1.75,0,16,56.6372,4,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Iftikhar Anjum,0,0,0,0,184,4,54,0,26,21,0,349,0,0.666667,0,7.33333,58.7786,21,3
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,21,4,17,25,123,4,31,0,12,19,0,254,0,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,41,12,29,51,123,4,31,0,12,19,0,254,0,2.55556,0.244444,26.0222,69.4543,45,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Harbhajan Singh,3,0,3,10,130,7,23,2,14,10,255,185,0,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,MM Patel,0,0,0,6,130,7,23,2,14,10,255,185,0,0.363636,0,3.22727,66.9811,22,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,WK McCallan,1,0,1,2,112,4,10,2,4,12,0,183,0,0.692308,0,7.69231,56.8182,13,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AR White,6,0,6,11,112,4,10,2,4,12,0,183,0,1.17647,0,14.1765,59.9502,17,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MJ Clarke,58,32,26,57,230,2,44,0,18,22,0,377,0,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,73,36,37,77,230,2,44,0,18,22,0,377,0,4.17431,0.33945,38.1009,80.8606,109,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,39,16,23,53,216,3,28,1,8,10,378,294,0,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JM Kemp,1,0,1,4,216,3,28,1,8,10,378,294,0,2.3,0.15,23.55,66.5254,20,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,72,48,24,68,216,3,28,1,8,10,378,294,0,3.97,0.29,33.57,79.6819,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,SM Pollock,0,0,0,0,216,3,28,1,8,10,378,294,0,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AJ Hall,0,0,0,0,216,3,28,1,8,10,378,294,0,1.4,0.1,14.4,87.8049,10,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,CK Langeveldt,0,0,0,0,216,3,28,1,8,10,378,294,0,0.571429,0,4.71429,59.4595,14,3
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,105,38,67,119,188,3,20,1,24,20,0,322,0,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,7,4,3,17,188,3,20,1,24,20,0,322,0,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,0,0,0,0,188,3,20,1,24,20,0,322,0,4.71318,0.286822,37.7907,90.0943,129,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ramdin,35,16,19,31,145,5,27,2,12,19,323,219,1,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,JE Taylor,2,0,2,8,145,5,27,2,12,19,323,219,1,0.903226,0,6.96774,83.3977,31,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DBL Powell,0,0,0,0,145,5,27,2,12,19,323,219,1,0.529412,0,5.76471,77.1654,17,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CD Collymore,0,0,0,0,145,5,27,2,12,19,323,219,1,0.333333,0,3.22222,59.1837,9,3
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,RP Arnold,28,4,24,49,128,5,27,0,8,18,0,209,0,1.14286,0.142857,16.4286,73.2484,14,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,40,8,32,57,128,5,27,0,8,18,0,209,0,4.60199,0.273632,38.3632,86.0219,201,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,78,16,62,97,161,4,13,1,4,15,210,212,0,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,SM Pollock,1,0,1,7,161,4,13,1,4,15,210,212,0,1.58621,0.0689655,16.931,82.3826,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AJ Hall,0,0,0,0,161,4,13,1,4,15,210,212,0,1.4,0.1,14.4,87.8049,10,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,LMP Simmons,1,0,1,13,133,5,13,1,14,8,0,177,1,3.3125,0.28125,30.5938,71.4338,64,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,D Ramdin,14,8,6,19,133,5,13,1,14,8,0,177,1,1.7439,0.097561,19.1951,81.1759,82,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DR Smith,0,0,0,0,133,5,13,1,14,8,0,177,1,2.5,0.12,17.96,84.5574,50,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DBL Powell,0,0,0,0,133,5,13,1,14,8,0,177,1,0.529412,0,5.76471,77.1654,17,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CD Collymore,0,0,0,0,133,5,13,1,14,8,0,177,1,0.333333,0,3.22222,59.1837,9,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,35,12,23,54,132,4,23,0,8,21,0,266,0,2.62366,0.193548,30.5161,76.8065,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,34,16,18,54,132,4,23,0,8,21,0,266,0,2.4375,0.09375,22.5,86.5385,32,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PA Nixon,0,0,0,0,132,4,23,0,8,21,0,266,0,1.35294,0,16,79.3003,17,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,AR White,4,0,4,14,120,4,18,2,18,27,267,218,0,1.17647,0,14.1765,59.9502,17,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,DT Johnston,8,6,2,8,120,4,18,2,18,27,267,218,0,1.27273,0,12.1818,74.2382,22,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,WK McCallan,0,0,0,0,120,4,18,2,18,27,267,218,0,0.692308,0,7.69231,56.8182,13,3
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,4,0,4,6,177,2,27,1,0,30,0,303,0,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,70,14,56,103,177,2,27,1,0,30,0,303,0,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,0,0,0,0,177,2,27,1,0,30,0,303,0,4.60199,0.273632,38.3632,86.0219,201,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,IDR Bradshaw,2,0,2,7,127,4,25,3,14,13,304,190,1,0.571429,0,7.14286,47.619,7,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,68,28,40,108,127,4,25,3,14,13,304,190,1,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,JE Taylor,0,0,0,0,127,4,25,3,14,13,304,190,1,0.903226,0,6.96774,83.3977,31,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DBL Powell,0,0,0,0,127,4,25,3,14,13,304,190,1,0.529412,0,5.76471,77.1654,17,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mohammad Rafique,1,0,1,8,114,4,4,3,20,7,0,174,0,0.5,0,8.16667,63.2258,12,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Mashrafe Mortaza,2,0,2,13,114,4,4,3,20,7,0,174,0,1.27536,0,11.1594,76.9231,69,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Abdur Razzak,0,0,0,0,114,4,4,3,20,7,0,174,0,0.849315,0.0136986,8.39726,73.8554,73,1
