Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Runs Made,Home,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,0,10,0,45,1,20,4,86,90,0,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,14,8,6,31,10,0,45,1,20,4,86,90,0,3.57143,0.396825,40.8254,68.0783,63,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,4,0,4,5,15,0,29,1,12,11,0,285,0,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,0,15,0,29,1,12,11,0,285,0,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,31,18,13,44,15,0,29,1,12,11,0,285,0,3.93985,0.263158,32.9699,71.6035,133,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,4,0,4,4,10,2,21,1,4,10,286,141,0,3.3,0.26,33.56,76.3421,100,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,H Masakadza,17,12,5,33,10,2,21,1,4,10,286,141,0,3.11215,0.186916,26.972,70.0485,107,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shahriar Nafees,13,8,5,29,13,1,33,0,12,11,0,161,0,3.40541,0.162162,24.4865,69.1076,37,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Aftab Ahmed,31,28,3,24,13,1,33,0,12,11,0,161,0,2.44118,0.0882353,19.1471,73.8095,34,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,18,12,6,28,18,0,19,0,12,10,162,164,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,19,12,7,34,18,0,19,0,12,10,162,164,0,4.58621,0.206897,31.1293,89.4255,116,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shakib Al Hasan,2,0,2,3,6,1,18,1,16,7,0,231,0,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,Shahriar Nafees,13,8,5,33,6,1,18,1,16,7,0,231,0,3.40541,0.162162,24.4865,69.1076,37,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,BRM Taylor,16,8,8,27,19,0,15,1,12,6,232,130,0,3.3,0.26,33.56,76.3421,100,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,8,4,4,19,9,3,15,0,8,6,0,80,0,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,WW Hinds,8,4,4,31,9,3,15,0,8,6,0,80,0,1.11111,0,12,38.9892,9,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,0,0,0,0,9,3,15,0,8,6,0,80,0,2.35514,0.11215,23.1589,80.9011,107,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,24,16,8,32,22,1,23,0,32,2,81,83,0,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,21,16,5,29,22,1,23,0,32,2,81,83,0,3.20833,0.244792,31.6979,79.1109,192,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,8,4,4,26,11,2,8,1,4,10,0,125,0,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,KP Pietersen,3,0,3,12,11,2,8,1,4,10,0,125,0,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,PD Collingwood,0,0,0,0,11,2,8,1,4,10,0,125,0,2.62366,0.193548,30.5161,76.8065,93,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,IK Pathan,19,16,3,34,36,1,20,0,16,5,126,126,1,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,0,0,0,0,36,1,20,0,16,5,126,126,1,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,Yuvraj Singh,0,0,0,0,36,1,20,0,16,5,126,126,1,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,28,20,8,23,36,1,20,0,16,5,126,126,1,5.89773,0.363636,45.6023,84.5376,88,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,NJ Astle,1,0,1,6,19,0,17,1,24,5,0,195,0,2.8,0.1,20,67.5676,10,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SP Fleming,18,12,6,26,19,0,17,1,24,5,0,195,0,3.875,0.25,30.2917,70.9268,24,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,18,8,10,29,11,2,17,1,8,11,196,108,0,3.97,0.29,33.57,79.6819,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,2,0,2,10,11,2,17,1,8,11,196,108,0,2.21053,0.0877193,22.2281,89.3512,57,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,12,4,8,23,21,0,41,1,12,11,0,253,0,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,2,0,2,5,21,0,41,1,12,11,0,253,0,3.20833,0.244792,31.6979,79.1109,192,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,7,4,3,10,36,1,18,0,24,7,254,255,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Farhat,25,16,9,40,36,1,18,0,24,7,254,255,0,3.03333,0.266667,27.0333,62.9658,30,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,0,0,0,0,36,1,18,0,24,7,254,255,0,3.27586,0.275862,36.7931,73.9176,58,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,23,16,7,25,12,1,29,1,12,7,0,234,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RR Sarwan,9,8,1,9,12,1,29,1,12,7,0,234,0,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,0,0,0,0,12,1,29,1,12,7,0,234,0,2.2963,0.222222,28.8889,67.0103,27,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,15,12,3,20,20,2,16,0,16,7,235,224,0,5.71429,0.428571,44.5714,65.1357,7,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,A Symonds,0,0,0,0,20,2,16,0,16,7,235,224,0,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,AC Gilchrist,20,8,12,35,20,2,16,0,16,7,235,224,0,4.3,0.275,31.425,96.1009,40,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,NJ Astle,5,4,1,20,5,1,11,0,8,9,0,165,0,2.8,0.1,20,67.5676,10,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,L Vincent,11,4,7,39,5,1,11,0,8,9,0,165,0,3.125,0.25,27.8125,67.5266,16,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,HJH Marshall,0,0,0,0,5,1,11,0,8,9,0,165,0,1.1,0.1,11.4,69.5122,10,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,12,8,4,20,29,0,29,1,12,9,166,166,0,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,26,24,2,33,29,0,29,1,12,9,166,166,0,3.93985,0.263158,32.9699,71.6035,133,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,24,16,8,31,17,0,22,0,12,13,0,169,0,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,15,8,7,32,17,0,22,0,12,13,0,169,0,3.93243,0.27027,33.9054,79.8028,74,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,11,8,3,7,28,1,17,2,28,13,170,170,0,5.71429,0.428571,44.5714,65.1357,7,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,2,0,2,15,28,1,17,2,28,13,170,170,0,2.7563,0.260504,34.084,82.4893,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,1,0,1,2,14,1,16,2,12,5,0,219,0,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,6,14,1,16,2,12,5,0,219,0,5.04969,0.403727,47.2174,98.8428,161,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,5,0,5,10,8,1,11,1,8,5,220,141,0,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,0,0,0,6,8,1,11,1,8,5,220,141,0,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,MS Atapattu,0,0,0,0,8,1,11,1,8,5,220,141,0,2.63636,0,24.4545,66.9154,11,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,TM Dilshan,0,0,0,0,8,1,11,1,8,5,220,141,0,4.60199,0.273632,38.3632,86.0219,201,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SP Fleming,19,14,5,30,16,1,23,1,12,7,0,274,0,3.875,0.25,30.2917,70.9268,24,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,2,0,2,6,16,1,23,1,12,7,0,274,0,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,0,0,0,0,16,1,23,1,12,7,0,274,0,3.20755,0.264151,33.8302,78.7094,53,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,2,0,2,2,21,1,28,1,8,7,275,223,0,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Hafeez,39,32,7,39,21,1,28,1,8,7,275,223,0,4.04511,0.255639,34.3534,78.0625,133,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shahid Afridi,0,0,0,0,21,1,28,1,8,7,275,223,0,2.72917,0.0972222,21.4097,127.766,144,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,R Dravid,4,4,0,9,20,1,15,1,8,14,0,223,1,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,SR Tendulkar,14,8,6,26,20,1,15,1,8,14,0,223,1,5.89773,0.363636,45.6023,84.5376,88,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,0,0,0,0,21,0,19,1,20,10,224,224,0,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,6,4,2,23,21,0,19,1,20,10,224,224,0,3.57143,0.396825,40.8254,68.0783,63,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,12,4,8,19,9,2,16,1,20,8,0,213,0,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,0,0,0,3,9,2,16,1,20,8,0,213,0,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,MV Boucher,0,0,0,0,9,2,16,1,20,8,0,213,0,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JM Kemp,0,0,0,0,9,2,16,1,20,8,0,213,0,2.3,0.15,23.55,66.5254,20,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Abdul Razzaq,4,4,0,7,9,2,13,4,10,7,214,89,0,2.225,0.075,20.475,82.0641,40,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Shahid Afridi,0,0,0,0,9,2,13,4,10,7,214,89,0,2.72917,0.0972222,21.4097,127.766,144,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Yasir Arafat,0,0,0,0,9,2,13,4,10,7,214,89,0,2.66667,0,17.3333,58.427,3,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Umar Gul,0,0,0,0,9,2,13,4,10,7,214,89,0,0.77193,0,7.14035,68.2886,57,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,4,4,0,4,23,0,20,1,20,3,0,272,0,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,26,16,10,35,23,0,20,1,20,3,0,272,0,4.58621,0.206897,31.1293,89.4255,116,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,AJ Strauss,47,32,15,44,29,0,36,0,4,15,273,276,0,3.93243,0.27027,33.9054,79.8028,74,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,IR Bell,18,12,6,23,29,0,36,0,4,15,273,276,0,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,A Flintoff,0,0,0,0,29,0,36,0,4,15,273,276,0,2.4375,0.09375,22.5,86.5385,32,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,V Sehwag,31,20,11,36,25,0,16,1,8,2,0,249,1,5.88636,0.238636,38.8295,108.649,88,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,D Mongia,0,0,0,1,25,0,16,1,8,2,0,249,1,2.5,0.166667,26.1667,60.1533,6,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,1,0,1,5,18,0,36,1,32,7,250,252,0,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,30,16,14,33,18,0,36,1,32,7,250,252,0,4.71318,0.286822,37.7907,90.0943,129,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,RT Ponting,8,4,4,23,6,2,18,0,20,3,0,240,0,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,13,8,5,27,6,2,18,0,20,3,0,240,0,5.71429,0.428571,44.5714,65.1357,7,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SP Fleming,15,8,7,26,11,0,10,3,0,7,241,206,0,3.875,0.25,30.2917,70.9268,24,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JDP Oram,0,0,0,0,11,0,10,3,0,7,241,206,0,2.70833,0.1875,25.0417,95.8533,48,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,0,0,0,4,11,0,10,3,0,7,241,206,0,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,BB McCullum,0,0,0,0,11,0,10,3,0,7,241,206,0,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,DL Vettori,0,0,0,0,11,0,10,3,0,7,241,206,0,1.43662,0.028169,15.7606,86.0108,71,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,5,4,1,12,25,0,9,1,20,4,0,258,0,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,LE Bosman,10,4,6,27,25,0,9,1,20,4,0,258,0,4.18182,0.181818,27.1818,97.7124,11,0
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,S Chanderpaul,38,22,16,33,26,0,46,0,12,10,259,262,0,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,CH Gayle,34,22,12,29,26,0,46,0,12,10,259,262,0,4.58621,0.206897,31.1293,89.4255,116,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,DJ Bravo,1,0,1,6,44,0,28,3,4,2,0,138,0,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,BC Lara,0,0,0,2,44,0,28,3,4,2,0,138,0,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,RS Morton,0,0,0,0,44,0,28,3,4,2,0,138,0,2.2963,0.222222,28.8889,67.0103,27,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,21,8,13,30,14,2,26,0,0,13,139,116,0,4.71318,0.286822,37.7907,90.0943,129,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,DR Martyn,17,12,5,23,14,2,26,0,0,13,139,116,0,5.71429,0.428571,44.5714,65.1357,7,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,37,32,5,30,23,0,33,0,16,8,0,392,1,3.97,0.29,33.57,79.6819,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,19,10,9,34,23,0,33,0,16,8,0,392,1,5.04969,0.403727,47.2174,98.8428,161,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,1,0,1,3,30,1,34,2,22,7,393,228,0,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,12,6,6,11,30,1,34,2,22,7,393,228,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,0,0,0,0,30,1,34,2,22,7,393,228,0,3.16667,0,26.9167,70.989,12,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Imran Nazir,50,38,12,33,25,1,45,0,18,6,0,351,0,4.66667,0.133333,29,96.0265,15,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,20,12,8,25,25,1,45,0,18,6,0,351,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,0,0,0,0,25,1,45,0,18,6,0,351,0,3.27586,0.275862,36.7931,73.9176,58,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,37,28,9,35,31,0,34,1,12,8,352,210,1,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,13,8,5,12,31,0,34,1,12,8,352,210,1,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,HH Gibbs,0,0,0,0,31,0,34,1,12,8,352,210,1,4.61538,0.307692,35.6923,83.4157,52,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,2,0,2,2,3,1,4,1,12,8,0,107,0,3.27586,0.275862,36.7931,73.9176,58,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,2,0,2,31,3,1,4,1,12,8,0,107,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Inzamam-ul-Haq,0,0,0,0,3,1,4,1,12,8,0,107,0,3.16667,0,26.9167,70.989,12,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,GC Smith,25,8,17,33,22,0,35,0,38,11,108,113,1,3.97,0.29,33.57,79.6819,100,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,32,24,8,30,22,0,35,0,38,11,108,113,1,5.04969,0.403727,47.2174,98.8428,161,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Kamran Akmal,4,0,4,11,14,1,24,1,16,7,0,153,0,3.01124,0.11236,23.0787,81.4433,89,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Younis Khan,12,8,4,22,14,1,24,1,16,7,0,153,0,2.64655,0.215517,28.5,73.2713,116,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,Mohammad Yousuf,0,0,0,0,14,1,24,1,16,7,0,153,0,3.27586,0.275862,36.7931,73.9176,58,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,JH Kallis,27,22,5,33,17,1,26,0,12,12,154,156,1,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,AB de Villiers,16,12,4,28,17,1,26,0,12,12,154,156,1,5.04969,0.403727,47.2174,98.8428,161,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,2,0,2,12,17,1,33,0,30,13,0,285,1,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,NJ Astle,38,30,8,35,17,1,33,0,30,13,0,285,1,2.8,0.1,20,67.5676,10,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,46,32,14,37,28,0,49,0,34,10,286,289,0,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,31,16,15,30,28,0,49,0,34,10,286,289,0,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,5,0,5,21,14,1,30,1,8,3,0,112,0,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,KC Sangakkara,11,8,3,11,14,1,30,1,8,3,0,112,0,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,DPMD Jayawardene,0,0,0,0,14,1,30,1,8,3,0,112,0,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,LPC Silva,0,0,0,0,14,1,30,1,8,3,0,112,0,2.55556,0.244444,26.0222,69.4543,45,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,15,14,1,18,22,3,28,1,8,5,113,110,1,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,HJH Marshall,0,0,0,0,22,3,28,1,8,5,113,110,1,1.1,0.1,11.4,69.5122,10,1
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,JEC Franklin,0,0,0,0,22,3,28,1,8,5,113,110,1,1.67308,0.0769231,18.7115,77.5299,52,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,WU Tharanga,17,8,9,42,16,0,25,0,42,9,0,262,0,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,ST Jayasuriya,24,16,8,24,16,0,25,0,42,9,0,262,0,4.91549,0.211268,33.9859,98.4898,71,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,CD McMillan,2,0,2,14,17,3,14,1,4,5,263,73,1,3.8125,0.1875,29.75,83.9506,16,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,9,8,1,13,17,3,14,1,4,5,263,73,1,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SE Bond,0,0,0,0,17,3,14,1,4,5,263,73,1,0.5,0,7,71.7949,20,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,8,0,8,28,14,2,8,0,8,4,0,148,0,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,7,4,3,22,14,2,8,0,8,4,0,148,0,6.37838,0.378378,50.6757,83.3333,37,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,L Vincent,18,8,10,29,19,0,26,0,12,7,149,149,1,3.125,0.25,27.8125,67.5266,16,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SP Fleming,27,18,9,32,19,0,26,0,12,7,149,149,1,3.875,0.25,30.2917,70.9268,24,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,23,20,3,35,19,0,13,1,8,8,0,336,0,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,BJ Haddin,6,4,2,14,19,0,13,1,8,8,0,336,0,3.14737,0.147368,26.7789,81.382,95,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,MEK Hussey,0,0,0,0,19,0,13,1,8,8,0,336,0,2.7563,0.260504,34.084,82.4893,119,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,LRPL Taylor,20,12,8,25,26,1,26,1,20,8,337,340,1,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,SB Styris,0,0,0,2,26,1,26,1,20,8,337,340,1,3.20755,0.264151,33.8302,78.7094,53,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,SR Watson,17,4,13,24,21,0,24,0,24,13,0,346,0,4.71318,0.286822,37.7907,90.0943,129,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,ML Hayden,28,20,8,36,21,0,24,0,24,13,0,346,0,6.37838,0.378378,50.6757,83.3333,37,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,PG Fulton,3,0,3,15,23,1,12,3,30,7,347,350,1,2.75,0.1875,27.4062,67.4615,32,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,CD McMillan,1,0,1,4,23,1,12,3,30,7,347,350,1,3.8125,0.1875,29.75,83.9506,16,4
