Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Match Index,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,157,ML Hayden,35,26,9,32,43,1,41,0,0,15,15,60,39,99,0,317,8,1,3,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,157,RT Ponting,33,22,11,24,43,1,41,0,0,15,15,60,39,99,0,317,8,1,3,4.17431,0.33945,38.1009,80.8606,109,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,157,Yuvraj Singh,1,0,1,1,24,1,21,2,20,4,24,44,25,69,318,299,4,0,3,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,157,MS Dhoni,0,0,0,0,24,1,21,2,20,4,24,44,25,69,318,299,4,0,3,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,157,G Gambhir,24,12,12,34,24,1,21,2,20,4,24,44,25,69,318,299,4,0,3,3.99145,0.333333,37.4701,84.1944,117,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,158,ST Jayasuriya,17,10,7,17,18,1,29,0,8,16,24,34,37,71,0,179,2,0,3,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,158,KC Sangakkara,22,12,10,30,18,1,29,0,8,16,24,34,37,71,0,179,2,0,3,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,158,DPMD Jayawardene,0,0,0,0,18,1,29,0,8,16,24,34,37,71,0,179,2,0,3,3.20833,0.244792,31.6979,79.1109,192,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,158,G Gambhir,15,4,11,26,29,1,30,0,12,14,26,48,37,85,180,180,3,0,3,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,158,SR Tendulkar,33,24,9,27,29,1,30,0,12,14,26,48,37,85,180,180,3,0,3,5.89773,0.363636,45.6023,84.5376,88,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,159,KC Sangakkara,2,0,2,13,12,1,18,1,8,6,14,22,22,44,0,221,2,0,3,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,159,DPMD Jayawardene,0,0,0,4,12,1,18,1,8,6,14,22,22,44,0,221,2,0,3,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,159,CK Kapugedera,0,0,0,0,12,1,18,1,8,6,14,22,22,44,0,221,2,0,3,1.74138,0.12069,21.1379,68.6066,58,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,159,JR Hopes,16,4,12,26,19,0,48,0,30,8,38,72,33,105,222,208,2,1,3,2.09259,0.0555556,21.2778,91.4809,54,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,159,AC Gilchrist,51,38,13,36,19,0,48,0,30,8,38,72,33,105,222,208,2,1,3,4.3,0.275,31.425,96.1009,40,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,159,RT Ponting,0,0,0,0,19,0,48,0,30,8,38,72,33,105,222,208,2,1,3,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,160,A Symonds,13,12,1,13,21,2,22,1,24,14,38,52,29,81,0,239,2,1,3,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,160,ML Hayden,18,8,10,28,21,2,22,1,24,14,38,52,29,81,0,239,2,1,3,6.37838,0.378378,50.6757,83.3333,37,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,160,SR Tendulkar,27,4,23,34,19,0,21,0,8,10,18,16,42,58,240,242,5,0,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,160,RV Uthappa,13,4,9,30,19,0,21,0,8,10,18,16,42,58,240,242,5,0,3,3,0.117647,22.1471,89.0071,34,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,160,G Gambhir,0,0,0,0,19,0,21,0,8,10,18,16,42,58,240,242,5,0,3,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,160,Yuvraj Singh,0,0,0,0,19,0,21,0,8,10,18,16,42,58,240,242,5,0,3,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,161,SR Tendulkar,15,4,11,30,13,0,22,0,12,13,25,20,40,60,0,258,6,0,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,161,RV Uthappa,20,4,16,31,13,0,22,0,12,13,25,20,40,60,0,258,6,0,3,3,0.117647,22.1471,89.0071,34,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,161,A Symonds,0,0,0,0,13,2,21,1,4,15,19,12,41,53,259,249,3,1,3,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,161,ML Hayden,14,4,10,30,13,2,21,1,4,15,19,12,41,53,259,249,3,1,3,6.37838,0.378378,50.6757,83.3333,37,4
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,162,WTS Porterfield,12,8,4,29,13,1,9,0,8,10,18,16,24,40,0,193,12,1,3,2.6,0.142857,24.6857,56.2866,35,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,162,DI Joyce,3,0,3,19,13,1,9,0,8,10,18,16,24,40,0,193,12,1,3,1.33333,0,9.66667,47.541,3,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,162,NJ O'Brien,0,0,0,0,13,1,9,0,8,10,18,16,24,40,0,193,12,1,3,2.55882,0.176471,25.5882,69.378,34,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,162,SC Ganguly,13,4,9,24,24,1,16,0,8,13,21,28,33,61,194,171,6,0,3,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,162,G Gambhir,23,12,11,35,24,1,16,0,8,13,21,28,33,61,194,171,6,0,3,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,163,SR Tendulkar,14,8,6,32,7,0,20,1,8,10,18,20,25,45,0,242,6,0,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,163,G Gambhir,0,0,0,6,7,0,20,1,8,10,18,20,25,45,0,242,6,0,3,3.99145,0.333333,37.4701,84.1944,117,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,163,R Dravid,0,0,0,0,7,0,20,1,8,10,18,20,25,45,0,242,6,0,3,2.83721,0.255814,29.8605,72.7067,43,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,163,MN van Wyk,19,12,7,31,15,0,23,0,12,14,26,36,28,64,243,245,7,0,3,3.33333,0.266667,27.2,66.9951,15,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,163,AB de Villiers,19,12,7,33,15,0,23,0,12,14,26,36,28,64,243,245,7,0,3,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,163,JH Kallis,0,0,0,0,15,0,23,0,12,14,26,36,28,64,243,245,7,0,3,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,164,MN van Wyk,14,8,6,35,5,1,17,1,12,6,18,24,16,40,0,226,8,0,3,3.33333,0.266667,27.2,66.9951,15,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,164,HH Gibbs,6,4,2,14,5,1,17,1,12,6,18,24,16,40,0,226,8,0,3,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,164,JP Duminy,0,0,0,0,5,1,17,1,12,6,18,24,16,40,0,226,8,0,3,2.3252,0.186992,29.9675,80.2351,123,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,164,SC Ganguly,12,4,8,23,20,0,18,0,12,9,21,40,19,59,227,227,1,0,3,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,164,SR Tendulkar,26,24,2,38,20,0,18,0,12,9,21,40,19,59,227,227,1,0,3,5.89773,0.363636,45.6023,84.5376,88,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,165,AB de Villiers,13,8,5,26,12,2,12,0,0,10,10,12,22,34,0,148,1,0,3,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,165,HH Gibbs,11,4,7,23,12,2,12,0,0,10,10,12,22,34,0,148,1,0,3,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,165,JP Duminy,0,0,0,0,12,2,12,0,0,10,10,12,22,34,0,148,1,0,3,2.3252,0.186992,29.9675,80.2351,123,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,165,JM Kemp,0,0,0,0,12,2,12,0,0,10,10,12,22,34,0,148,1,0,3,2.3,0.15,23.55,66.5254,20,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,165,Yuvraj Singh,0,0,0,1,20,2,16,1,0,8,8,24,20,44,149,152,5,0,3,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,165,R Dravid,5,0,5,16,20,2,16,1,0,8,8,24,20,44,149,152,5,0,3,2.83721,0.255814,29.8605,72.7067,43,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,166,WU Tharanga,11,4,7,29,17,0,19,1,12,9,21,30,27,57,0,234,3,1,3,3.93985,0.263158,32.9699,71.6035,133,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,166,KC Sangakkara,4,0,4,10,17,0,19,1,12,9,21,30,27,57,0,234,3,1,3,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,166,DPMD Jayawardene,0,0,0,0,17,0,19,1,12,9,21,30,27,57,0,234,3,1,3,3.20833,0.244792,31.6979,79.1109,192,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,166,Shahriar Nafees,15,8,7,24,10,0,16,0,16,2,18,28,16,44,235,164,8,0,3,3.40541,0.162162,24.4865,69.1076,37,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,166,Tamim Iqbal,11,4,7,39,10,0,16,0,16,2,18,28,16,44,235,164,8,0,3,4.05344,0.274809,31.8015,76.8068,131,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,166,Tushar Imran,0,0,0,0,10,0,16,0,16,2,18,28,16,44,235,164,8,0,3,1,0,6.75,32.1429,4,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,166,Shakib Al Hasan,0,0,0,0,10,0,16,0,16,2,18,28,16,44,235,164,8,0,3,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,166,Mohammad Ashraful,0,0,0,0,10,0,16,0,16,2,18,28,16,44,235,164,8,0,3,2.17722,0.113924,19.4557,63.9085,79,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,166,Aftab Ahmed,0,0,0,0,10,0,16,0,16,2,18,28,16,44,235,164,8,0,3,2.44118,0.0882353,19.1471,73.8095,34,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,167,Tushar Imran,2,0,2,14,9,1,7,2,0,6,6,8,14,22,0,137,6,0,3,1,0,6.75,32.1429,4,3
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,167,Mohammad Ashraful,5,4,1,11,9,1,7,2,0,6,6,8,14,22,0,137,6,0,3,2.17722,0.113924,19.4557,63.9085,79,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,167,Aftab Ahmed,0,0,0,0,9,1,7,2,0,6,6,8,14,22,0,137,6,0,3,2.44118,0.0882353,19.1471,73.8095,34,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,167,KC Sangakkara,6,4,2,8,21,0,30,1,4,8,12,40,23,63,138,141,9,1,3,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,167,DPMD Jayawardene,0,0,0,0,21,0,30,1,4,8,12,40,23,63,138,141,9,1,3,3.20833,0.244792,31.6979,79.1109,192,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,167,ST Jayasuriya,17,12,5,28,21,0,30,1,4,8,12,40,23,63,138,141,9,1,3,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,168,KC Sangakkara,7,4,3,7,24,2,12,0,0,3,3,20,19,39,0,196,9,1,3,4.33659,0.360976,41.9854,80.6276,205,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,168,CK Kapugedera,7,0,7,28,24,2,12,0,0,3,3,20,19,39,0,196,9,1,3,1.74138,0.12069,21.1379,68.6066,58,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,168,J Mubarak,0,0,0,0,24,2,12,0,0,3,3,20,19,39,0,196,9,1,3,1.21429,0.0714286,19.6429,69.797,14,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,168,Mohammad Ashraful,19,8,11,34,10,2,27,0,4,7,11,26,22,48,197,157,17,0,3,2.17722,0.113924,19.4557,63.9085,79,1
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,168,Tamim Iqbal,18,14,4,22,10,2,27,0,4,7,11,26,22,48,197,157,17,0,3,4.05344,0.274809,31.8015,76.8068,131,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,168,Shakib Al Hasan,0,0,0,0,10,2,27,0,4,7,11,26,22,48,197,157,17,0,3,2.86992,0.252033,29.9106,79.0163,123,4
Bangladesh,160,218.438,7.70625,0.4,211.106,7.05,0.325,168,Aftab Ahmed,0,0,0,0,10,2,27,0,4,7,11,26,22,48,197,157,17,0,3,2.44118,0.0882353,19.1471,73.8095,34,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,171,IR Bell,33,22,11,34,23,0,20,0,4,9,13,30,26,56,0,307,6,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,171,LJ Wright,10,4,6,29,23,0,20,0,4,9,13,30,26,56,0,307,6,1,3,1.92105,0.0263158,17.2368,81.875,38,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,171,KP Pietersen,0,0,0,0,23,0,20,0,4,9,13,30,26,56,0,307,6,1,3,3.69892,0.236559,33.4946,82.2117,93,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,171,JM How,12,4,8,25,30,0,21,1,0,6,6,30,27,57,308,193,6,0,3,3.34615,0.192308,29.9231,64.9416,26,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,171,LRPL Taylor,0,0,0,0,30,0,21,1,0,6,6,30,27,57,308,193,6,0,3,3.68382,0.301471,36.7206,79.3959,136,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,172,IR Bell,21,10,11,29,18,0,25,2,12,9,21,34,30,64,0,245,5,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,172,RS Bopara,4,4,0,3,18,0,25,2,12,9,21,34,30,64,0,245,5,1,3,2.22115,0.144231,25.1538,75.9361,104,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,172,SB Styris,7,4,3,9,13,1,18,1,20,10,30,36,25,61,246,246,4,0,3,3.20755,0.264151,33.8302,78.7094,53,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,172,JM How,17,8,9,31,13,1,18,1,20,10,30,36,25,61,246,246,4,0,3,3.34615,0.192308,29.9231,64.9416,26,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,173,BB McCullum,8,0,8,35,9,0,21,1,4,10,14,14,30,44,0,266,11,0,3,3.98611,0.201389,29.9028,98.4004,144,0
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,173,LRPL Taylor,0,0,0,1,9,0,21,1,4,10,14,14,30,44,0,266,11,0,3,3.68382,0.301471,36.7206,79.3959,136,4
New Zealand,184,233.745,7.39674,0.36413,227.951,7.30435,0.353261,173,SB Styris,0,0,0,0,9,0,21,1,4,10,14,14,30,44,0,266,11,0,3,3.20755,0.264151,33.8302,78.7094,53,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,173,AN Cook,15,8,7,30,18,0,23,0,4,12,16,32,25,57,267,215,7,1,3,4.17045,0.272727,35.75,75.5524,88,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,173,IR Bell,26,20,6,32,18,0,23,0,4,12,16,32,25,57,267,215,7,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,173,KP Pietersen,0,0,0,0,18,0,23,0,4,12,16,32,25,57,267,215,7,1,3,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,173,RS Bopara,0,0,0,0,18,0,23,0,4,12,16,32,25,57,267,215,7,1,3,2.22115,0.144231,25.1538,75.9361,104,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,174,MJ Prior,22,16,6,20,25,0,15,0,0,13,13,16,37,53,0,275,6,1,3,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,174,IR Bell,18,0,18,43,25,0,15,0,0,13,13,16,37,53,0,275,6,1,3,3.63433,0.246269,35.3806,75.6623,134,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,174,JH Kallis,5,4,1,7,22,0,32,1,20,5,25,54,25,79,276,255,12,0,3,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,174,HH Gibbs,28,22,6,36,22,0,32,1,20,5,25,54,25,79,276,255,12,0,3,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,175,AB de Villiers,2,0,2,9,20,1,15,3,0,8,8,24,19,43,0,83,2,0,3,5.04969,0.403727,47.2174,98.8428,161,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,175,MV Boucher,0,0,0,4,20,1,15,3,0,8,8,24,19,43,0,83,2,0,3,2.21053,0.0877193,22.2281,89.3512,57,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,175,J Botha,0,0,0,0,20,1,15,3,0,8,8,24,19,43,0,83,2,0,3,1.09756,0,11.561,82.2917,41,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,175,MJ Prior,30,18,12,27,17,0,30,0,20,6,26,46,27,73,84,85,12,1,3,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,175,IR Bell,17,8,9,38,17,0,30,0,20,6,26,46,27,73,84,85,12,1,3,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,176,MJ Prior,22,22,0,26,27,0,45,0,8,13,21,76,17,93,0,296,6,1,3,2.27083,0.0625,21.6875,76.4879,48,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,176,IR Bell,50,46,4,38,27,0,45,0,8,13,21,76,17,93,0,296,6,1,3,3.63433,0.246269,35.3806,75.6623,134,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,176,HM Amla,20,8,12,35,9,0,24,1,20,12,32,32,33,65,297,170,2,0,3,5.20168,0.403361,48.7899,86.9292,119,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,176,JH Kallis,1,0,1,9,9,0,24,1,20,12,32,32,33,65,297,170,2,0,3,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,177,HH Gibbs,27,20,7,24,31,0,30,1,8,13,21,60,22,82,0,183,10,0,3,4.61538,0.307692,35.6923,83.4157,52,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,177,JH Kallis,0,0,0,5,31,0,30,1,8,13,21,60,22,82,0,183,10,0,3,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,177,AB de Villiers,0,0,0,0,31,0,30,1,8,13,21,60,22,82,0,183,10,0,3,5.04969,0.403727,47.2174,98.8428,161,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,177,OA Shah,14,8,6,22,16,2,28,0,36,17,53,56,41,97,184,137,9,1,3,3.13043,0.23913,32.6739,81.1994,46,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,177,KP Pietersen,17,8,9,23,16,2,28,0,36,17,53,56,41,97,184,137,9,1,3,3.69892,0.236559,33.4946,82.2117,93,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,177,A Flintoff,0,0,0,0,16,2,28,0,36,17,53,56,41,97,184,137,9,1,3,2.4375,0.09375,22.5,86.5385,32,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,178,MJ Clarke,12,4,8,17,18,2,22,0,8,9,17,28,29,57,0,306,4,0,3,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,178,ML Hayden,25,16,9,29,18,2,22,0,8,9,17,28,29,57,0,306,4,0,3,6.37838,0.378378,50.6757,83.3333,37,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,178,Yuvraj Singh,1,0,1,2,26,1,35,1,10,9,19,56,24,80,307,222,7,1,3,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,178,RV Uthappa,37,32,5,23,26,1,35,1,10,9,19,56,24,80,307,222,7,1,3,3,0.117647,22.1471,89.0071,34,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,178,R Dravid,0,0,0,0,26,1,35,1,10,9,19,56,24,80,307,222,7,1,3,2.83721,0.255814,29.8605,72.7067,43,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,178,MS Dhoni,0,0,0,0,26,1,35,1,10,9,19,56,24,80,307,222,7,1,3,3.47872,0.292553,36.7713,84.1612,188,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,179,AC Gilchrist,22,8,14,26,29,0,27,0,16,7,23,48,31,79,0,290,7,0,3,4.3,0.275,31.425,96.1009,40,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,179,ML Hayden,34,24,10,39,29,0,27,0,16,7,23,48,31,79,0,290,7,0,3,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,179,RT Ponting,0,0,0,0,29,0,27,0,16,7,23,48,31,79,0,290,7,0,3,4.17431,0.33945,38.1009,80.8606,109,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,179,SR Tendulkar,18,12,6,32,13,3,16,0,8,8,16,20,25,45,291,243,5,1,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,179,Yuvraj Singh,5,0,5,15,13,3,16,0,8,8,16,20,25,45,291,243,5,1,3,4.05833,0.258333,32.525,83.8093,120,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,180,SR Tendulkar,4,0,4,32,7,0,18,0,12,17,29,28,26,54,0,291,14,1,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,180,SC Ganguly,21,16,5,33,7,0,18,0,12,17,29,28,26,54,0,291,14,1,3,4.56,0.36,36.8,68.2999,25,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,180,ML Hayden,35,22,13,35,33,0,34,1,22,9,31,66,32,98,292,283,8,0,3,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,180,RT Ponting,14,12,2,13,33,0,34,1,22,9,31,66,32,98,292,283,8,0,3,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,181,AC Gilchrist,33,24,9,30,33,1,31,0,16,17,33,66,31,97,0,317,1,0,3,4.3,0.275,31.425,96.1009,40,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,181,RT Ponting,31,26,5,30,33,1,31,0,16,17,33,66,31,97,0,317,1,0,3,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,181,BJ Hodge,0,0,0,0,33,1,31,0,16,17,33,66,31,97,0,317,1,0,3,2.76923,0.153846,26.4615,83.9024,13,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,181,SC Ganguly,25,20,5,34,27,0,25,0,14,8,22,54,20,74,318,299,5,1,3,4.56,0.36,36.8,68.2999,25,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,181,SR Tendulkar,27,20,7,28,27,0,25,0,14,8,22,54,20,74,318,299,5,1,3,5.89773,0.363636,45.6023,84.5376,88,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,182,RT Ponting,25,16,9,38,14,1,36,1,16,8,24,52,22,74,0,193,28,0,3,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,182,BJ Hodge,6,4,2,4,14,1,36,1,16,8,24,52,22,74,0,193,28,0,3,2.76923,0.153846,26.4615,83.9024,13,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,182,SR Tendulkar,21,16,5,35,9,2,18,0,8,9,17,28,16,44,194,195,14,1,3,5.89773,0.363636,45.6023,84.5376,88,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,182,RV Uthappa,0,0,0,0,9,2,18,0,8,9,17,28,16,44,194,195,14,1,3,3,0.117647,22.1471,89.0071,34,0
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,182,Yuvraj Singh,6,4,2,13,9,2,18,0,8,9,17,28,16,44,194,195,14,1,3,4.05833,0.258333,32.525,83.8093,120,4
