Team,Total Matches Played,Runs Scored,Wickets Lost,Got All Out,Runs Conceded,Opponent Wickets Taken,Opponent All Out,Match Index,Batsman,Player Total Runs,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment,Total HR till Segment,Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Home,Segment,Home Run Hitting Ability,Milestone Reaching Ability,Batting Average,Strike Rate,Matches Played,ClusterID
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,7,SL Malinga,0,0,0,0,218,2,36,1,16,16,32,144,142,286,0,319,33,0,10,0.617284,0.0123457,4.97531,74.6296,81,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,7,M Muralitharan,0,0,0,0,218,2,36,1,16,16,32,144,142,286,0,319,33,0,10,0.69697,0,5.63636,99.4652,33,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,7,TT Bresnan,3,0,3,5,213,5,35,3,6,7,13,118,143,261,320,273,12,1,10,1.52381,0.015873,13.8095,88.4146,63,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,7,LE Plunkett,0,0,0,0,213,5,35,3,6,7,13,118,143,261,320,273,12,1,10,1.38095,0,13.1905,113.992,21,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,7,SJ Harmison,0,0,0,0,213,5,35,3,6,7,13,118,143,261,320,273,12,1,10,0.142857,0,5.14286,72,7,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,8,IR Bell,59,8,51,102,162,4,40,1,20,25,45,98,149,247,0,261,14,1,10,3.63433,0.246269,35.3806,75.6623,134,4
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,8,GO Jones,1,0,1,1,162,4,40,1,20,25,45,98,149,247,0,261,14,1,10,1.5,0,15.5,110.714,6,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,8,LE Plunkett,0,0,0,0,162,4,40,1,20,25,45,98,149,247,0,261,14,1,10,1.38095,0,13.1905,113.992,21,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,9,HMCM Bandara,4,0,4,5,208,6,25,1,42,13,55,122,166,288,0,318,30,0,10,1,0,12.2857,80.3738,7,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,9,MF Maharoof,27,8,19,38,208,6,25,1,42,13,55,122,166,288,0,318,30,0,10,1.38889,0.0277778,14.3611,81.2893,36,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,9,LE Plunkett,6,0,6,5,211,6,35,1,16,13,29,128,147,275,319,285,10,1,10,1.38095,0,13.1905,113.992,21,0
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,9,JWM Dalrymple,29,4,25,46,211,6,35,1,16,13,29,128,147,275,319,285,10,1,10,1.41667,0.0833333,19,73.7864,24,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,9,SJ Harmison,0,0,0,0,211,6,35,1,16,13,29,128,147,275,319,285,10,1,10,0.142857,0,5.14286,72,7,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,10,AB Agarkar,2,0,2,4,200,5,11,2,0,18,18,82,147,229,0,245,16,0,10,0.3125,0,5.75,44.6602,16,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,10,Harbhajan Singh,0,0,0,0,200,5,11,2,0,18,18,82,147,229,0,245,16,0,10,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,10,S Sreesanth,0,0,0,0,200,5,11,2,0,18,18,82,147,229,0,245,16,0,10,0.125,0,2.4375,32.5,16,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,10,S Chanderpaul,48,18,30,57,165,4,31,0,12,23,35,108,123,231,246,248,17,1,10,3.57143,0.396825,40.8254,68.0783,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,10,RR Sarwan,92,44,48,108,165,4,31,0,12,23,35,108,123,231,246,248,17,1,10,2.8254,0.222222,29.1429,69.1005,63,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,10,DJ Bravo,0,0,0,0,165,4,31,0,12,23,35,108,123,231,246,248,17,1,10,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,10,CS Baugh,0,0,0,0,165,4,31,0,12,23,35,108,123,231,246,248,17,1,10,1.04545,0,14,60.9901,22,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,11,MS Dhoni,23,8,15,45,145,4,18,0,20,18,38,80,121,201,0,217,16,0,10,3.47872,0.292553,36.7713,84.1612,188,4
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,11,M Kaif,55,20,35,80,145,4,18,0,20,18,38,80,121,201,0,217,16,0,10,1.77778,0.222222,23.8889,61.4286,9,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,11,IK Pathan,0,0,0,0,145,4,18,0,20,18,38,80,121,201,0,217,16,0,10,1.875,0.025,16.85,78.2811,40,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,11,AB Agarkar,0,0,0,0,145,4,18,0,20,18,38,80,121,201,0,217,16,0,10,0.3125,0,5.75,44.6602,16,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,12,WW Hinds,15,0,15,24,155,4,31,0,20,29,49,78,157,235,0,255,20,1,10,1.11111,0,12,38.9892,9,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,12,DJ Bravo,32,4,28,29,155,4,31,0,20,29,49,78,157,235,0,255,20,1,10,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,12,DR Smith,0,0,0,0,155,4,31,0,20,29,49,78,157,235,0,255,20,1,10,2.5,0.12,17.96,84.5574,50,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,12,D Ramdin,0,0,0,0,155,4,31,0,20,29,49,78,157,235,0,255,20,1,10,1.7439,0.097561,19.1951,81.1759,82,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,12,Harbhajan Singh,19,8,11,26,178,7,23,0,4,11,15,90,126,216,256,236,20,0,10,0.901639,0,9.98361,76.4115,61,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,12,AB Agarkar,15,0,15,26,178,7,23,0,4,11,15,90,126,216,256,236,20,0,10,0.3125,0,5.75,44.6602,16,3
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,12,MM Patel,0,0,0,0,178,7,23,0,4,11,15,90,126,216,256,236,20,0,10,0.363636,0,3.22727,66.9811,22,1
India,259,242.378,7.15058,0.339768,244.568,7.12741,0.30888,12,S Sreesanth,0,0,0,0,178,7,23,0,4,11,15,90,126,216,256,236,20,0,10,0.125,0,2.4375,32.5,16,3
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,13,DR Smith,1,0,1,1,148,3,28,3,38,16,54,138,92,230,0,241,11,1,10,2.5,0.12,17.96,84.5574,50,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,13,DJ Bravo,4,0,4,8,148,3,28,3,38,16,54,138,92,230,0,241,11,1,10,2.35514,0.11215,23.1589,80.9011,107,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,13,JE Taylor,0,0,0,0,148,3,28,3,38,16,54,138,92,230,0,241,11,1,10,0.903226,0,6.96774,83.3977,31,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,13,DBL Powell,0,0,0,0,148,3,28,3,38,16,54,138,92,230,0,241,11,1,10,0.529412,0,5.76471,77.1654,17,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,13,CD Collymore,0,0,0,0,148,3,28,3,38,16,54,138,92,230,0,241,11,1,10,0.333333,0,3.22222,59.1837,9,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,13,Shoaib Malik,54,26,28,46,140,6,31,1,4,8,12,72,111,183,242,187,4,0,10,2.77551,0.193878,28.7041,81.4418,98,4
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,13,Iftikhar Anjum,7,0,7,14,140,6,31,1,4,8,12,72,111,183,242,187,4,0,10,0.666667,0,7.33333,58.7786,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,13,Umar Gul,0,0,0,0,140,6,31,1,4,8,12,72,111,183,242,187,4,0,10,0.77193,0,7.14035,68.2886,57,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,16,JP Bray,91,44,47,122,152,6,20,2,12,27,39,100,111,211,0,221,10,0,10,2.7,0.1,23.4,63.0728,10,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,16,D Langford-Smith,0,0,0,3,152,6,20,2,12,27,39,100,111,211,0,221,10,0,10,0.888889,0,8.66667,92.8571,9,0
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,16,GB Brent,1,0,1,6,166,5,32,1,0,13,13,110,101,211,222,221,10,0,10,0.75,0.0625,10.5,61.5385,16,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,16,S Matsikenyeri,64,42,22,62,166,5,32,1,0,13,13,110,101,211,222,221,10,0,10,2,0.106383,19.9787,75.7869,47,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,16,P Utseya,0,0,0,0,166,5,32,1,0,13,13,110,101,211,222,221,10,0,10,0.842105,0.0263158,11.8289,55.8385,76,3
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,18,PA Nixon,16,4,12,25,134,7,17,0,22,23,45,72,124,196,0,209,13,0,10,1.35294,0,16,79.3003,17,1
England,221,237.176,7.17647,0.289593,230.633,7.45701,0.384615,18,LE Plunkett,10,4,6,19,134,7,17,0,22,23,45,72,124,196,0,209,13,0,10,1.38095,0,13.1905,113.992,21,0
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,19,Iftikhar Anjum,7,0,7,43,97,8,5,1,0,1,1,52,51,103,0,132,29,0,10,0.666667,0,7.33333,58.7786,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,19,Umar Gul,1,0,1,11,97,8,5,1,0,1,1,52,51,103,0,132,29,0,10,0.77193,0,7.14035,68.2886,57,1
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,23,SC Williams,58,24,34,76,124,4,25,1,16,14,30,74,105,179,0,202,23,0,10,2.56923,0.276923,28.5385,80.7927,65,4
Zimbabwe,142,212.077,7.5,0.380282,227.704,6.97887,0.316901,23,E Chigumbura,12,8,4,14,124,4,25,1,16,14,30,74,105,179,0,202,23,0,10,2.28947,0.114035,22.7895,77.7844,114,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,23,BC Lara,30,4,26,57,143,4,20,0,14,5,19,100,82,182,203,204,22,1,10,3.35714,0.178571,29.3571,75.7604,28,4
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,23,DJ Bravo,32,20,12,43,143,4,20,0,14,5,19,100,82,182,203,204,22,1,10,2.35514,0.11215,23.1589,80.9011,107,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,26,LPC Silva,29,18,11,32,206,2,35,1,36,17,53,152,142,294,0,318,24,0,10,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,26,ST Jayasuriya,84,48,36,80,206,2,35,1,36,17,53,152,142,294,0,318,24,0,10,4.91549,0.211268,33.9859,98.4898,71,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,26,RP Arnold,0,0,0,0,206,2,35,1,36,17,53,152,142,294,0,318,24,0,10,1.14286,0.142857,16.4286,73.2484,14,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,27,Mohammad Sami,4,0,4,6,238,4,47,3,32,16,48,204,129,333,0,349,16,0,10,1.75,0,16,56.6372,4,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,27,Iftikhar Anjum,1,0,1,1,238,4,47,3,32,16,48,204,129,333,0,349,16,0,10,0.666667,0,7.33333,58.7786,21,3
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,27,Umar Gul,0,0,0,0,238,4,47,3,32,16,48,204,129,333,0,349,16,0,10,0.77193,0,7.14035,68.2886,57,1
Pakistan,211,222.621,7.38389,0.393365,235.517,7.54976,0.336493,27,Danish Kaneria,0,0,0,0,238,4,47,3,32,16,48,204,129,333,0,349,16,0,10,1,0,2,50,1,3
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,29,TM Dilshan,34,8,26,38,154,4,31,0,30,12,42,94,133,227,0,254,27,0,10,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,29,RP Arnold,0,0,0,0,154,4,31,0,30,12,42,94,133,227,0,254,27,0,10,1.14286,0.142857,16.4286,73.2484,14,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,29,LPC Silva,59,20,39,70,154,4,31,0,30,12,42,94,133,227,0,254,27,0,10,2.55556,0.244444,26.0222,69.4543,45,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,29,WPUJC Vaas,0,0,0,0,154,4,31,0,30,12,42,94,133,227,0,254,27,0,10,0.653846,0,8.65385,66.1765,26,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,30,AR White,13,0,13,26,122,6,16,0,8,15,23,68,93,161,0,183,22,0,10,1.17647,0,14.1765,59.9502,17,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,30,WK McCallan,10,4,6,17,122,6,16,0,8,15,23,68,93,161,0,183,22,0,10,0.692308,0,7.69231,56.8182,13,3
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,30,JF Mooney,0,0,0,0,122,6,16,0,8,15,23,68,93,161,0,183,22,0,10,1.47619,0,13.7619,72.796,21,1
Ireland,55,219.527,7.65455,0.290909,202.727,7.56364,0.4,30,D Langford-Smith,0,0,0,0,122,6,16,0,8,15,23,68,93,161,0,183,22,0,10,0.888889,0,8.66667,92.8571,9,0
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,31,RT Ponting,91,44,47,92,274,2,40,0,30,19,49,226,137,363,0,377,14,0,10,4.17431,0.33945,38.1009,80.8606,109,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,31,A Symonds,0,0,0,0,274,2,40,0,30,19,49,226,137,363,0,377,14,0,10,3.44186,0.302326,32.0465,91.5615,43,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,31,MJ Clarke,80,42,38,72,274,2,40,0,30,19,49,226,137,363,0,377,14,0,10,3.10294,0.301471,35.9265,74.0303,136,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,31,MEK Hussey,0,0,0,0,274,2,40,0,30,19,49,226,137,363,0,377,14,0,10,2.7563,0.260504,34.084,82.4893,119,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,31,SR Watson,0,0,0,0,274,2,40,0,30,19,49,226,137,363,0,377,14,0,10,4.71318,0.286822,37.7907,90.0943,129,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,31,AJ Hall,0,0,0,3,244,4,18,4,4,11,15,164,113,277,378,294,17,0,10,1.4,0.1,14.4,87.8049,10,0
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,31,CK Langeveldt,0,0,0,5,244,4,18,4,4,11,15,164,113,277,378,294,17,0,10,0.571429,0,4.71429,59.4595,14,3
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,31,M Ntini,0,0,0,0,244,4,18,4,4,11,15,164,113,277,378,294,17,0,10,0.375,0,3.25,63.4146,16,1
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,34,SR Watson,10,0,10,11,208,4,44,1,36,13,49,144,157,301,0,322,21,0,10,4.71318,0.286822,37.7907,90.0943,129,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,34,ML Hayden,137,62,75,136,208,4,44,1,36,13,49,144,157,301,0,322,21,0,10,6.37838,0.378378,50.6757,83.3333,37,4
Australia,228,239.627,7.69737,0.372807,232.079,7.23246,0.337719,34,GB Hogg,0,0,0,0,208,4,44,1,36,13,49,144,157,301,0,322,21,0,10,0.769231,0,13.6923,69.5312,13,1
West Indies,176,217.33,7.15909,0.3125,225.278,7.57386,0.380682,34,DBL Powell,5,0,5,7,172,7,31,2,0,0,0,84,119,203,323,219,16,1,10,0.529412,0,5.76471,77.1654,17,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,35,TM Dilshan,57,16,41,73,155,5,26,0,4,16,20,72,129,201,0,209,8,0,10,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,35,RP Arnold,37,4,33,63,155,5,26,0,4,16,20,72,129,201,0,209,8,0,10,1.14286,0.142857,16.4286,73.2484,14,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,35,MF Maharoof,0,0,0,0,155,5,26,0,4,16,20,72,129,201,0,209,8,0,10,1.38889,0.0277778,14.3611,81.2893,36,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,35,WPUJC Vaas,0,0,0,0,155,5,26,0,4,16,20,72,129,201,0,209,8,0,10,0.653846,0,8.65385,66.1765,26,1
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,35,M Muralitharan,0,0,0,0,155,5,26,0,4,16,20,72,129,201,0,209,8,0,10,0.69697,0,5.63636,99.4652,33,0
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,35,SL Malinga,0,0,0,0,155,5,26,0,4,16,20,72,129,201,0,209,8,0,10,0.617284,0.0123457,4.97531,74.6296,81,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,35,JH Kallis,85,16,69,109,174,5,19,2,4,2,6,62,137,199,210,212,13,0,10,3.58621,0.356322,37.2644,76.4442,87,4
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,35,RJ Peterson,0,0,0,0,174,5,19,2,4,2,6,62,137,199,210,212,13,0,10,1.62069,0.0344828,15.7931,83.5766,29,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,35,M Ntini,0,0,0,0,174,5,19,2,4,2,6,62,137,199,210,212,13,0,10,0.375,0,3.25,63.4146,16,1
South Africa,190,234.274,7.4,0.373684,232.363,7.33158,0.342105,35,CK Langeveldt,0,0,0,0,174,5,19,2,4,2,6,62,137,199,210,212,13,0,10,0.571429,0,4.71429,59.4595,14,3
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,38,TM Dilshan,4,0,4,3,204,3,30,1,20,24,44,106,172,278,0,303,25,0,10,4.60199,0.273632,38.3632,86.0219,201,4
Sri Lanka,244,223.373,7.09016,0.344262,227.578,7.47541,0.385246,38,LPC Silva,18,0,18,24,204,3,30,1,20,24,44,106,172,278,0,303,25,0,10,2.55556,0.244444,26.0222,69.4543,45,4
