Match Index,Batsman,Player Total Runs ,Player Home Runs,Player Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Total Runs in Segment, Total HR till Segment, Total NHR till Segment,Total Runs Till Segment,Target,Final Runs Made,Extras,Team,Home,Segment
16,AR White,17.0,4.0,13.0,37,104.0,5,17.0,0,16.0,15.0,31,80,72,152,0,221,10,Ireland,0,8
16,JP Bray,71.0,36.0,35.0,103,104.0,5,17.0,0,16.0,15.0,31,80,72,152,0,221,10,Ireland,0,8
16,DT Johnston,0.0,0.0,0.0,0,104.0,5,17.0,0,16.0,15.0,31,80,72,152,0,221,10,Ireland,0,8
16,BRM Taylor,8.0,4.0,4.0,13,125.0,5,24.0,0,12.0,5.0,17,94,72,166,222,221,9,Zimbabwe,0,8
16,S Matsikenyeri,32.0,22.0,10.0,36,125.0,5,24.0,0,12.0,5.0,17,94,72,166,222,221,9,Zimbabwe,0,8
18,KP Pietersen,60.0,22.0,38.0,90,103.0,3,19.0,1,4.0,8.0,12,46,88,134,0,209,11,England,0,8
18,JWM Dalrymple,0.0,0.0,0.0,0,103.0,3,19.0,1,4.0,8.0,12,46,88,134,0,209,11,England,0,8
18,A Flintoff,0.0,0.0,0.0,0,103.0,3,19.0,1,4.0,8.0,12,46,88,134,0,209,11,England,0,8
18,PA Nixon,0.0,0.0,0.0,0,103.0,3,19.0,1,4.0,8.0,12,46,88,134,0,209,11,England,0,8
18,LE Plunkett,0.0,0.0,0.0,0,103.0,3,19.0,1,4.0,8.0,12,46,88,134,0,209,11,England,0,8
18,JDP Oram,46.0,14.0,32.0,64,127.0,4,20.0,0,12.0,14.0,26,66,107,173,210,210,26,New Zealand,0,8
18,SB Styris,67.0,24.0,43.0,100,127.0,4,20.0,0,12.0,14.0,26,66,107,173,210,210,26,New Zealand,0,8
19,Mohammad Sami,3.0,0.0,3.0,14,82.0,6,6.0,2,4.0,5.0,9,52,45,97,0,132,28,Pakistan,0,8
19,Iftikhar Anjum,3.0,0.0,3.0,14,82.0,6,6.0,2,4.0,5.0,9,52,45,97,0,132,28,Pakistan,0,8
19,KJ O'Brien,8.0,4.0,4.0,28,77.0,4,25.0,3,4.0,5.0,9,46,65,111,133,133,14,Ireland,0,8
19,DT Johnston,0.0,0.0,0.0,0,77.0,4,25.0,3,4.0,5.0,9,46,65,111,133,133,14,Ireland,0,8
23,SC Williams,30.0,8.0,22.0,44,87.0,4,14.0,0,8.0,15.0,23,42,82,124,0,202,16,Zimbabwe,0,8
23,BRM Taylor,42.0,10.0,32.0,113,87.0,4,14.0,0,8.0,15.0,23,42,82,124,0,202,16,Zimbabwe,0,8
23,BC Lara,12.0,0.0,12.0,30,102.0,3,13.0,1,14.0,14.0,28,76,67,143,203,204,19,West Indies,1,8
23,DJ Bravo,2.0,0.0,2.0,7,102.0,3,13.0,1,14.0,14.0,28,76,67,143,203,204,19,West Indies,1,8
26,DPMD Jayawardene,45.0,20.0,25.0,69,143.0,1,35.0,0,16.0,12.0,28,100,106,206,0,318,22,Sri Lanka,0,8
26,KC Sangakkara,24.0,4.0,20.0,31,143.0,1,35.0,0,16.0,12.0,28,100,106,206,0,318,22,Sri Lanka,0,8
26,LPC Silva,0.0,0.0,0.0,0,143.0,1,35.0,0,16.0,12.0,28,100,106,206,0,318,22,Sri Lanka,0,8
26,Mohammad Ashraful,37.0,16.0,21.0,53,75.0,7,22.0,1,8.0,0.0,8,54,51,105,319,112,7,Bangladesh,0,8
26,Abdur Razzak,0.0,0.0,0.0,1,75.0,7,22.0,1,8.0,0.0,8,54,51,105,319,112,7,Bangladesh,0,8
26,Syed Rasel,0.0,0.0,0.0,0,75.0,7,22.0,1,8.0,0.0,8,54,51,105,319,112,7,Bangladesh,0,8
27,Imran Nazir,99.0,56.0,43.0,96,156.0,3,28.0,1,42.0,12.0,54,146,92,238,0,349,13,Pakistan,0,8
27,Younis Khan,9.0,0.0,9.0,15,156.0,3,28.0,1,42.0,12.0,54,146,92,238,0,349,13,Pakistan,0,8
29,TM Dilshan,6.0,0.0,6.0,8,103.0,3,20.0,1,12.0,19.0,31,52,102,154,0,254,25,Sri Lanka,0,8
29,LPC Silva,25.0,4.0,21.0,37,103.0,3,20.0,1,12.0,19.0,31,52,102,154,0,254,25,Sri Lanka,0,8
29,Harbhajan Singh,1.0,0.0,1.0,1,113.0,6,17.0,1,16.0,7.0,23,62,91,153,255,185,8,India,0,8
29,R Dravid,40.0,8.0,32.0,73,113.0,6,17.0,1,16.0,7.0,23,62,91,153,255,185,8,India,0,8
29,Z Khan,0.0,0.0,0.0,0,113.0,6,17.0,1,16.0,7.0,23,62,91,153,255,185,8,India,0,8
29,MM Patel,0.0,0.0,0.0,0,113.0,6,17.0,1,16.0,7.0,23,62,91,153,255,185,8,India,0,8
30,AC Botha,25.0,10.0,15.0,40,90.0,4,22.0,0,0.0,10.0,10,56,66,122,0,183,19,Ireland,0,8
30,KJ O'Brien,17.0,4.0,13.0,46,90.0,4,22.0,0,0.0,10.0,10,56,66,122,0,183,19,Ireland,0,8
30,AR White,0.0,0.0,0.0,0,90.0,4,22.0,0,0.0,10.0,10,56,66,122,0,183,19,Ireland,0,8
30,WK McCallan,0.0,0.0,0.0,0,90.0,4,22.0,0,0.0,10.0,10,56,66,122,0,183,19,Ireland,0,8
30,S Chanderpaul,94.0,60.0,34.0,106,143.0,2,18.0,0,16.0,6.0,22,110,73,183,184,190,7,West Indies,1,8
30,MN Samuels,13.0,8.0,5.0,22,143.0,2,18.0,0,16.0,6.0,22,110,73,183,184,190,7,West Indies,1,8
31,RT Ponting,52.0,26.0,26.0,63,192.0,2,38.0,0,24.0,20.0,44,178,96,274,0,377,14,Australia,0,8
31,MJ Clarke,35.0,18.0,17.0,40,192.0,2,38.0,0,24.0,20.0,44,178,96,274,0,377,14,Australia,0,8
31,MV Boucher,4.0,0.0,4.0,11,194.0,1,22.0,2,14.0,14.0,28,152,92,244,378,294,15,South Africa,0,8
31,JH Kallis,30.0,12.0,18.0,42,194.0,1,22.0,2,14.0,14.0,28,152,92,244,378,294,15,South Africa,0,8
31,JM Kemp,0.0,0.0,0.0,0,194.0,1,22.0,2,14.0,14.0,28,152,92,244,378,294,15,South Africa,0,8
34,A Symonds,10.0,4.0,6.0,16,157.0,2,31.0,1,4.0,16.0,20,84,124,208,0,322,15,Australia,0,8
34,ML Hayden,95.0,38.0,57.0,108,157.0,2,31.0,1,4.0,16.0,20,84,124,208,0,322,15,Australia,0,8
34,MEK Hussey,0.0,0.0,0.0,0,157.0,2,31.0,1,4.0,16.0,20,84,124,208,0,322,15,Australia,0,8
34,D Ramdin,19.0,12.0,7.0,18,104.0,5,41.0,0,10.0,17.0,27,72,100,172,323,219,10,West Indies,1,8
34,BC Lara,77.0,38.0,39.0,86,104.0,5,41.0,0,10.0,17.0,27,72,100,172,323,219,10,West Indies,1,8
34,DR Smith,0.0,0.0,0.0,0,104.0,5,41.0,0,10.0,17.0,27,72,100,172,323,219,10,West Indies,1,8
34,JE Taylor,0.0,0.0,0.0,0,104.0,5,41.0,0,10.0,17.0,27,72,100,172,323,219,10,West Indies,1,8
35,RP Arnold,14.0,0.0,14.0,34,107.0,5,21.0,0,8.0,19.0,27,60,95,155,0,209,8,Sri Lanka,0,8
35,TM Dilshan,27.0,4.0,23.0,42,107.0,5,21.0,0,8.0,19.0,27,60,95,155,0,209,8,Sri Lanka,0,8
35,JH Kallis,69.0,16.0,53.0,85,146.0,2,15.0,2,0.0,13.0,13,54,120,174,210,212,12,South Africa,0,8
35,JM Kemp,2.0,0.0,2.0,5,146.0,2,15.0,2,0.0,13.0,13,54,120,174,210,212,12,South Africa,0,8
35,SM Pollock,0.0,0.0,0.0,0,146.0,2,15.0,2,0.0,13.0,13,54,120,174,210,212,12,South Africa,0,8
36,BC Lara,33.0,4.0,29.0,43,110.0,4,23.0,1,4.0,9.0,13,56,90,146,0,177,6,West Indies,1,8
36,D Ramdin,6.0,4.0,2.0,8,110.0,4,23.0,1,4.0,9.0,13,56,90,146,0,177,6,West Indies,1,8
36,LMP Simmons,0.0,0.0,0.0,0,110.0,4,23.0,1,4.0,9.0,13,56,90,146,0,177,6,West Indies,1,8
36,SB Styris,51.0,12.0,39.0,74,118.0,3,19.0,0,16.0,20.0,36,78,95,173,178,179,6,New Zealand,0,8
36,CD McMillan,26.0,12.0,14.0,48,118.0,3,19.0,0,16.0,20.0,36,78,95,173,178,179,6,New Zealand,0,8
38,ST Jayasuriya,102.0,60.0,42.0,99,137.0,2,40.0,0,4.0,23.0,27,86,118,204,0,303,20,Sri Lanka,0,8
38,DPMD Jayawardene,60.0,14.0,46.0,90,137.0,2,40.0,0,4.0,23.0,27,86,118,204,0,303,20,Sri Lanka,0,8
38,LPC Silva,0.0,0.0,0.0,0,137.0,2,40.0,0,4.0,23.0,27,86,118,204,0,303,20,Sri Lanka,0,8
38,S Chanderpaul,48.0,16.0,32.0,95,90.0,3,37.0,1,12.0,13.0,25,54,98,152,304,190,11,West Indies,1,8
38,MN Samuels,2.0,0.0,2.0,2,90.0,3,37.0,1,12.0,13.0,25,54,98,152,304,190,11,West Indies,1,8
38,DR Smith,0.0,0.0,0.0,0,90.0,3,37.0,1,12.0,13.0,25,54,98,152,304,190,11,West Indies,1,8
38,D Ramdin,0.0,0.0,0.0,0,90.0,3,37.0,1,12.0,13.0,25,54,98,152,304,190,11,West Indies,1,8
38,IDR Bradshaw,0.0,0.0,0.0,0,90.0,3,37.0,1,12.0,13.0,25,54,98,152,304,190,11,West Indies,1,8
39,Shakib Al Hasan,25.0,4.0,21.0,40,97.0,3,17.0,1,0.0,4.0,4,44,74,118,0,174,13,Bangladesh,0,8
39,Mushfiqur Rahim,0.0,0.0,0.0,0,97.0,3,17.0,1,0.0,4.0,4,44,74,118,0,174,13,Bangladesh,0,8
39,Mohammad Ashraful,2.0,0.0,2.0,5,97.0,3,17.0,1,0.0,4.0,4,44,74,118,0,174,13,Bangladesh,0,8
39,Mashrafe Mortaza,0.0,0.0,0.0,0,97.0,3,17.0,1,0.0,4.0,4,44,74,118,0,174,13,Bangladesh,0,8
39,Mohammad Rafique,0.0,0.0,0.0,0,97.0,3,17.0,1,0.0,4.0,4,44,74,118,0,174,13,Bangladesh,0,8
41,LPC Silva,0.0,0.0,0.0,1,124.0,2,28.0,1,8.0,13.0,21,58,115,173,0,235,10,Sri Lanka,0,8
41,DPMD Jayawardene,48.0,12.0,36.0,50,124.0,2,28.0,1,8.0,13.0,21,58,115,173,0,235,10,Sri Lanka,0,8
41,TM Dilshan,0.0,0.0,0.0,0,124.0,2,28.0,1,8.0,13.0,21,58,115,173,0,235,10,Sri Lanka,0,8
41,PA Nixon,3.0,0.0,3.0,6,119.0,3,15.0,3,0.0,20.0,20,54,100,154,236,233,5,England,0,8
41,RS Bopara,0.0,0.0,0.0,4,119.0,3,15.0,3,0.0,20.0,20,54,100,154,236,233,5,England,0,8
42,Mohammad Ashraful,32.0,16.0,16.0,47,100.0,4,18.0,0,20.0,11.0,31,76,73,149,0,251,22,Bangladesh,0,8
42,Aftab Ahmed,17.0,4.0,13.0,33,100.0,4,18.0,0,20.0,11.0,31,76,73,149,0,251,22,Bangladesh,0,8
42,Mushfiqur Rahim,0.0,0.0,0.0,0,100.0,4,18.0,0,20.0,11.0,31,76,73,149,0,251,22,Bangladesh,0,8
42,HH Gibbs,26.0,10.0,16.0,29,90.0,6,31.0,0,0.0,12.0,12,48,85,133,252,184,8,South Africa,0,8
42,SM Pollock,16.0,0.0,16.0,20,90.0,6,31.0,0,0.0,12.0,12,48,85,133,252,184,8,South Africa,0,8
42,A Nel,0.0,0.0,0.0,0,90.0,6,31.0,0,0.0,12.0,12,48,85,133,252,184,8,South Africa,0,8
42,CK Langeveldt,0.0,0.0,0.0,0,90.0,6,31.0,0,0.0,12.0,12,48,85,133,252,184,8,South Africa,0,8
43,KP Pietersen,69.0,26.0,43.0,82,155.0,3,9.0,1,4.0,12.0,16,70,110,180,0,247,16,England,0,8
43,A Flintoff,4.0,0.0,4.0,18,155.0,3,9.0,1,4.0,12.0,16,70,110,180,0,247,16,England,0,8
43,RS Bopara,0.0,0.0,0.0,0,155.0,3,9.0,1,4.0,12.0,16,70,110,180,0,247,16,England,0,8
43,MJ Clarke,24.0,0.0,24.0,36,129.0,2,35.0,0,12.0,18.0,30,92,102,194,248,248,7,Australia,0,8
43,RT Ponting,72.0,36.0,36.0,89,129.0,2,35.0,0,12.0,18.0,30,92,102,194,248,248,7,Australia,0,8
44,JDP Oram,13.0,0.0,13.0,31,127.0,4,23.0,0,0.0,14.0,14,62,102,164,0,263,14,New Zealand,0,8
44,PG Fulton,79.0,36.0,43.0,109,127.0,4,23.0,0,0.0,14.0,14,62,102,164,0,263,14,New Zealand,0,8
44,BB McCullum,0.0,0.0,0.0,0,127.0,4,23.0,0,0.0,14.0,14,62,102,164,0,263,14,New Zealand,0,8
44,PG Gillespie,2.0,0.0,2.0,3,104.0,4,17.0,3,0.0,0.0,0,46,75,121,264,134,13,Ireland,0,8
44,D Langford-Smith,0.0,0.0,0.0,0,104.0,4,17.0,3,0.0,0.0,0,46,75,121,264,134,13,Ireland,0,8
44,WK McCallan,0.0,0.0,0.0,2,104.0,4,17.0,3,0.0,0.0,0,46,75,121,264,134,13,Ireland,0,8
44,WB Rankin,0.0,0.0,0.0,0,104.0,4,17.0,3,0.0,0.0,0,46,75,121,264,134,13,Ireland,0,8
45,AB de Villiers,94.0,42.0,52.0,107,150.0,1,32.0,0,16.0,16.0,32,88,126,214,0,356,8,South Africa,0,8
45,JH Kallis,81.0,30.0,51.0,86,150.0,1,32.0,0,16.0,16.0,32,88,126,214,0,356,8,South Africa,0,8
45,HH Gibbs,0.0,0.0,0.0,0,150.0,1,32.0,0,16.0,16.0,32,88,126,214,0,356,8,South Africa,0,8
45,RR Sarwan,86.0,46.0,40.0,69,165.0,6,35.0,1,0.0,15.0,15,82,133,215,357,289,4,West Indies,1,8
45,IDR Bradshaw,4.0,0.0,4.0,9,165.0,6,35.0,1,0.0,15.0,15,82,133,215,357,289,4,West Indies,1,8
45,DBL Powell,0.0,0.0,0.0,0,165.0,6,35.0,1,0.0,15.0,15,82,133,215,357,289,4,West Indies,1,8
46,JDP Oram,20.0,0.0,20.0,34,103.0,4,16.0,0,6.0,20.0,26,46,99,145,0,219,9,New Zealand,0,8
46,SB Styris,70.0,24.0,46.0,114,103.0,4,16.0,0,6.0,20.0,26,46,99,145,0,219,9,New Zealand,0,8
46,BB McCullum,0.0,0.0,0.0,0,103.0,4,16.0,0,6.0,20.0,26,46,99,145,0,219,9,New Zealand,0,8
46,DL Vettori,0.0,0.0,0.0,0,103.0,4,16.0,0,6.0,20.0,26,46,99,145,0,219,9,New Zealand,0,8
46,LPC Silva,17.0,12.0,5.0,21,130.0,2,20.0,1,4.0,11.0,15,58,107,165,220,222,22,Sri Lanka,0,8
46,KC Sangakkara,43.0,4.0,39.0,78,130.0,2,20.0,1,4.0,11.0,15,58,107,165,220,222,22,Sri Lanka,0,8
46,TM Dilshan,0.0,0.0,0.0,0,130.0,2,20.0,1,4.0,11.0,15,58,107,165,220,222,22,Sri Lanka,0,8
48,AG Prince,25.0,4.0,21.0,46,84.0,3,21.0,0,8.0,14.0,22,36,91,127,0,193,11,South Africa,0,8
48,HH Gibbs,57.0,14.0,43.0,96,84.0,3,21.0,0,8.0,14.0,22,36,91,127,0,193,11,South Africa,0,8
48,MV Boucher,0.0,0.0,0.0,0,84.0,3,21.0,0,8.0,14.0,22,36,91,127,0,193,11,South Africa,0,8
48,SB Styris,41.0,12.0,29.0,62,112.0,2,10.0,1,4.0,17.0,21,56,87,143,194,196,10,New Zealand,0,8
48,CD McMillan,5.0,0.0,5.0,19,112.0,2,10.0,1,4.0,17.0,21,56,87,143,194,196,10,New Zealand,0,8
49,KJ O'Brien,2.0,0.0,2.0,9,99.0,2,19.0,1,10.0,21.0,31,30,119,149,0,243,17,Ireland,0,8
49,WTS Porterfield,70.0,12.0,58.0,117,99.0,2,19.0,1,10.0,21.0,31,30,119,149,0,243,17,Ireland,0,8
49,Abdur Razzak,2.0,0.0,2.0,6,107.0,5,16.0,3,8.0,16.0,24,72,75,147,244,169,22,Bangladesh,0,8
49,Habibul Bashar,17.0,0.0,17.0,36,107.0,5,16.0,3,8.0,16.0,24,72,75,147,244,169,22,Bangladesh,0,8
50,DPMD Jayawardene,61.0,26.0,35.0,76,105.0,3,35.0,0,0.0,18.0,18,58,100,158,0,226,16,Sri Lanka,0,8
50,LPC Silva,61.0,24.0,37.0,102,105.0,3,35.0,0,0.0,18.0,18,58,100,158,0,226,16,Sri Lanka,0,8
50,TM Dilshan,0.0,0.0,0.0,0,105.0,3,35.0,0,0.0,18.0,18,58,100,158,0,226,16,Sri Lanka,0,8
50,RP Arnold,0.0,0.0,0.0,0,105.0,3,35.0,0,0.0,18.0,18,58,100,158,0,226,16,Sri Lanka,0,8
50,RT Ponting,46.0,12.0,34.0,59,152.0,3,30.0,0,8.0,18.0,26,108,100,208,227,232,9,Australia,0,8
50,A Symonds,42.0,24.0,18.0,46,152.0,3,30.0,0,8.0,18.0,26,108,100,208,227,232,9,Australia,0,8
51,A Flintoff,5.0,0.0,5.0,10,95.0,3,14.0,2,8.0,5.0,13,50,72,122,0,154,12,England,0,8
51,PA Nixon,0.0,0.0,0.0,0,95.0,3,14.0,2,8.0,5.0,13,50,72,122,0,154,12,England,0,8
51,RS Bopara,1.0,0.0,1.0,3,95.0,3,14.0,2,8.0,5.0,13,50,72,122,0,154,12,England,0,8
51,SI Mahmood,0.0,0.0,0.0,0,95.0,3,14.0,2,8.0,5.0,13,50,72,122,0,154,12,England,0,8
51,MS Panesar,0.0,0.0,0.0,0,95.0,3,14.0,2,8.0,5.0,13,50,72,122,0,154,12,England,0,8
53,RR Sarwan,28.0,8.0,20.0,41,80.0,3,32.0,0,14.0,17.0,31,50,93,143,0,230,3,West Indies,1,8
53,S Chanderpaul,47.0,12.0,35.0,81,80.0,3,32.0,0,14.0,17.0,31,50,93,143,0,230,3,West Indies,1,8
53,BC Lara,0.0,0.0,0.0,0,80.0,3,32.0,0,14.0,17.0,31,50,93,143,0,230,3,West Indies,1,8
53,Mushfiqur Rahim,20.0,4.0,16.0,52,81.0,6,19.0,1,4.0,7.0,11,36,75,111,231,131,10,Bangladesh,0,8
53,Mohammad Rafique,0.0,0.0,0.0,0,81.0,6,19.0,1,4.0,7.0,11,36,75,111,231,131,10,Bangladesh,0,8
