Batsman,Total Runs Scored,Home Runs,Non Home Runs,Balls Faced,R0,W0,R1,W1,Current_HR,Current_NHR,Target,Team,Home
Salman Butt,0,0,0,0,0,0,0,0,0,1,0,Pakistan,1
Nasir Jamshed,0,0,0,0,0,0,0,0,4,1,0,Pakistan,1
V Sibanda,0,0,0,0,0,0,0,0,0,6,218,Zimbabwe,0
H Masakadza,0,0,0,0,0,0,0,0,0,4,218,Zimbabwe,0
SC Williams,0,0,0,0,0,0,0,0,0,0,218,Zimbabwe,0
V Sibanda,0,0,0,0,0,0,0,0,4,7,0,Zimbabwe,0
H Masakadza,0,0,0,0,0,0,0,0,0,5,0,Zimbabwe,0
Nasir Jamshed,0,0,0,0,0,0,0,0,4,7,178,Pakistan,1
Khurram Manzoor,0,0,0,0,0,0,0,0,8,4,178,Pakistan,1
ST Jayasuriya,0,0,0,0,0,0,0,0,4,6,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,12,7,0,Sri Lanka,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,5,207,Bangladesh,0
Nazimuddin,0,0,0,0,0,0,0,0,0,1,207,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,4,1,207,Bangladesh,0
Salman Butt,0,0,0,0,0,0,0,0,4,3,0,Pakistan,0
Shoaib Malik,0,0,0,0,0,0,0,0,4,2,0,Pakistan,0
G Gambhir,0,0,0,0,0,0,0,0,8,1,287,India,0
V Sehwag,0,0,0,0,0,0,0,0,0,1,287,India,0
SK Raina,0,0,0,0,0,0,0,0,8,5,287,India,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,9,0,Bangladesh,0
Nazimuddin,0,0,0,0,0,0,0,0,4,2,0,Bangladesh,0
G Gambhir,0,0,0,0,0,0,0,0,8,8,267,India,0
RV Uthappa,0,0,0,0,0,0,0,0,0,2,267,India,0
RG Sharma,0,0,0,0,0,0,0,0,4,2,267,India,0
ST Jayasuriya,0,0,0,0,0,0,0,0,4,4,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,8,4,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0
Salman Butt,0,0,0,0,0,0,0,0,0,0,236,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,12,6,236,Pakistan,0
Shoaib Malik,0,0,0,0,0,0,0,0,8,3,236,Pakistan,0
G Gambhir,0,0,0,0,0,0,0,0,8,8,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,14,4,0,India,0
Salman Butt,0,0,0,0,0,0,0,0,12,6,304,Pakistan,0
Nasir Jamshed,0,0,0,0,0,0,0,0,12,5,304,Pakistan,0
ST Jayasuriya,0,0,0,0,0,0,0,0,0,4,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,4,3,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,2,0,Sri Lanka,0
G Gambhir,0,0,0,0,0,0,0,0,16,3,290,India,0
V Sehwag,0,0,0,0,0,0,0,0,8,9,290,India,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,7,0,Bangladesh,0
Nazimuddin,0,0,0,0,0,0,0,0,0,3,0,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,7,0,Bangladesh,0
Salman Butt,0,0,0,0,0,0,0,0,4,5,109,Pakistan,0
Nasir Jamshed,0,0,0,0,0,0,0,0,10,3,109,Pakistan,0
ST Jayasuriya,0,0,0,0,0,0,0,0,8,3,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,4,0,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,4,4,0,Sri Lanka,0
G Gambhir,0,0,0,0,0,0,0,0,4,2,171,India,0
V Sehwag,0,0,0,0,0,0,0,0,20,8,171,India,0
SE Marsh,0,0,0,0,0,0,0,0,0,9,0,Australia,1
JR Hopes,0,0,0,0,0,0,0,0,8,3,0,Australia,1
Tamim Iqbal,0,0,0,0,0,0,0,0,12,6,70,Bangladesh,0
Mehrab Hossain jnr,0,0,0,0,0,0,0,0,0,0,70,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,0,70,Bangladesh,0
Tamim Iqbal,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,0
Junaid Siddique,0,0,0,0,0,0,0,0,0,4,0,Bangladesh,0
Mehrab Hossain jnr,0,0,0,0,0,0,0,0,0,1,0,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,3,0,Bangladesh,0
SE Marsh,0,0,0,0,0,0,0,0,4,3,108,Australia,1
SR Watson,0,0,0,0,0,0,0,0,4,7,108,Australia,1
SE Marsh,0,0,0,0,0,0,0,0,8,5,0,Australia,1
SR Watson,0,0,0,0,0,0,0,0,4,3,0,Australia,1
Tamim Iqbal,0,0,0,0,0,0,0,0,4,5,118,Bangladesh,0
Junaid Siddique,0,0,0,0,0,0,0,0,0,0,118,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,3,118,Bangladesh,0
G Gambhir,0,0,0,0,0,0,0,0,0,0,0,India,0
SK Raina,0,0,0,0,0,0,0,0,0,2,0,India,0
V Kohli,0,0,0,0,0,0,0,0,0,6,0,India,0
ST Jayasuriya,0,0,0,0,0,0,0,0,4,6,136,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,4,3,136,Sri Lanka,1
ST Jayasuriya,0,0,0,0,0,0,0,0,4,2,0,Sri Lanka,1
KC Sangakkara,0,0,0,0,0,0,0,0,0,2,0,Sri Lanka,1
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,1
IK Pathan,0,0,0,0,0,0,0,0,4,1,133,India,0
V Kohli,0,0,0,0,0,0,0,0,4,3,133,India,0
SK Raina,0,0,0,0,0,0,0,0,0,1,133,India,0
Yuvraj Singh,0,0,0,0,0,0,0,0,0,1,133,India,0
ST Jayasuriya,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,1
SM Warnapura,0,0,0,0,0,0,0,0,0,2,0,Sri Lanka,1
ML Udawatte,0,0,0,0,0,0,0,0,4,0,0,Sri Lanka,1
V Kohli,0,0,0,0,0,0,0,0,6,2,97,India,0
G Gambhir,0,0,0,0,0,0,0,0,8,1,97,India,0
Salman Butt,0,0,0,0,0,0,0,0,4,7,0,Pakistan,1
Nasir Jamshed,0,0,0,0,0,0,0,0,12,3,0,Pakistan,1
Tamim Iqbal,0,0,0,0,0,0,0,0,4,1,110,Bangladesh,0
Shahriar Nafees,0,0,0,0,0,0,0,0,4,8,110,Bangladesh,0
Aftab Ahmed,0,0,0,0,0,0,0,0,0,1,110,Bangladesh,0
Tamim Iqbal,0,0,0,0,0,0,0,0,16,3,0,Bangladesh,0
Shahriar Nafees,0,0,0,0,0,0,0,0,4,0,0,Bangladesh,0
Aftab Ahmed,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,0
Salman Butt,0,0,0,0,0,0,0,0,12,6,147,Pakistan,1
Nasir Jamshed,0,0,0,0,0,0,0,0,12,7,147,Pakistan,1
Salman Butt,0,0,0,0,0,0,0,0,4,8,0,Pakistan,1
Kamran Akmal,0,0,0,0,0,0,0,0,0,2,0,Pakistan,1
Tamim Iqbal,0,0,0,0,0,0,0,0,8,5,267,Bangladesh,0
Shahriar Nafees,0,0,0,0,0,0,0,0,0,0,267,Bangladesh,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,6,0,Bangladesh,0
Junaid Siddique,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,0
Aftab Ahmed,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,0
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,4,0,Bangladesh,0
Shakib Al Hasan,0,0,0,0,0,0,0,0,0,1,0,Bangladesh,0
Salman Butt,0,0,0,0,0,0,0,0,8,8,204,Pakistan,1
Kamran Akmal,0,0,0,0,0,0,0,0,4,2,204,Pakistan,1
Salman Butt,0,0,0,0,0,0,0,0,8,5,0,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,8,2,0,Pakistan,0
Tamim Iqbal,0,0,0,0,0,0,0,0,0,5,162,Bangladesh,0
Junaid Siddique,0,0,0,0,0,0,0,0,4,2,162,Bangladesh,0
Aftab Ahmed,0,0,0,0,0,0,0,0,0,0,162,Bangladesh,0
Salman Butt,0,0,0,0,0,0,0,0,12,6,0,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,0,3,0,Pakistan,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,8,151,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,4,3,151,Bangladesh,1
G Gambhir,0,0,0,0,0,0,0,0,8,8,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,12,5,0,India,0
Salman Butt,0,0,0,0,0,0,0,0,6,3,188,Pakistan,0
Kamran Akmal,0,0,0,0,0,0,0,0,4,2,188,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,0,0,188,Pakistan,0
Mohammad Yousuf,0,0,0,0,0,0,0,0,8,3,188,Pakistan,0
Misbah-ul-Haq,0,0,0,0,0,0,0,0,0,0,188,Pakistan,0
Tamim Iqbal,0,0,0,0,0,0,0,0,0,0,0,Bangladesh,1
Mohammad Ashraful,0,0,0,0,0,0,0,0,4,3,0,Bangladesh,1
Shahriar Nafees,0,0,0,0,0,0,0,0,0,5,0,Bangladesh,1
G Gambhir,0,0,0,0,0,0,0,0,4,4,219,India,0
V Sehwag,0,0,0,0,0,0,0,0,8,10,219,India,0
SR Watson,0,0,0,0,0,0,0,0,12,7,0,Australia,0
TD Paine,0,0,0,0,0,0,0,0,0,0,0,Australia,0
CL White,0,0,0,0,0,0,0,0,0,1,0,Australia,0
AJ Strauss,0,0,0,0,0,0,0,0,8,4,241,England,1
RS Bopara,0,0,0,0,0,0,0,0,4,2,241,England,1
MJ Prior,0,0,0,0,0,0,0,0,0,1,241,England,1
SR Watson,0,0,0,0,0,0,0,0,4,2,0,Australia,0
TD Paine,0,0,0,0,0,0,0,0,8,5,0,Australia,0
AJ Strauss,0,0,0,0,0,0,0,0,8,5,197,England,1
RS Bopara,0,0,0,0,0,0,0,0,0,1,197,England,1
AJ Strauss,0,0,0,0,0,0,0,0,12,5,0,England,1
RS Bopara,0,0,0,0,0,0,0,0,0,3,0,England,1
SR Watson,0,0,0,0,0,0,0,0,0,7,222,Australia,0
TD Paine,0,0,0,0,0,0,0,0,4,3,222,Australia,0
AJ Strauss,0,0,0,0,0,0,0,0,12,4,0,England,1
JL Denly,0,0,0,0,0,0,0,0,8,3,0,England,1
RS Bopara,0,0,0,0,0,0,0,0,0,0,0,England,1
SR Watson,0,0,0,0,0,0,0,0,12,5,211,Australia,0
TD Paine,0,0,0,0,0,0,0,0,0,2,211,Australia,0
AJ Strauss,0,0,0,0,0,0,0,0,12,3,0,England,1
JL Denly,0,0,0,0,0,0,0,0,0,1,0,England,1
SR Watson,0,0,0,0,0,0,0,0,8,5,296,Australia,0
TD Paine,0,0,0,0,0,0,0,0,8,3,296,Australia,0
SR Watson,0,0,0,0,0,0,0,0,4,0,0,Australia,0
TD Paine,0,0,0,0,0,0,0,0,4,5,0,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,0,0,0,Australia,0
AJ Strauss,0,0,0,0,0,0,0,0,0,0,172,England,1
RS Bopara,0,0,0,0,0,0,0,0,4,6,172,England,1
JL Denly,0,0,0,0,0,0,0,0,8,3,172,England,1
SR Watson,0,0,0,0,0,0,0,0,0,0,0,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,12,4,0,Australia,0
TD Paine,0,0,0,0,0,0,0,0,4,0,0,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,0,0,0,Australia,0
AJ Strauss,0,0,0,0,0,0,0,0,4,8,157,England,1
JL Denly,0,0,0,0,0,0,0,0,0,1,157,England,1
HM Amla,0,0,0,0,0,0,0,0,20,1,0,South Africa,1
JL Ontong,0,0,0,0,0,0,0,0,4,1,0,South Africa,1
Tamim Iqbal,0,0,0,0,0,0,0,0,4,6,185,Bangladesh,0
Imrul Kayes,0,0,0,0,0,0,0,0,0,1,185,Bangladesh,0
Junaid Siddique,0,0,0,0,0,0,0,0,0,1,185,Bangladesh,0
BJ Haddin,0,0,0,0,0,0,0,0,0,2,0,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,0,1,0,Australia,0
RT Ponting,0,0,0,0,0,0,0,0,0,6,0,Australia,0
HM Amla,0,0,0,0,0,0,0,0,4,3,137,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,4,4,137,South Africa,1
HH Gibbs,0,0,0,0,0,0,0,0,4,1,137,South Africa,1
HH Gibbs,0,0,0,0,0,0,0,0,4,7,0,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,0,3,0,South Africa,1
BJ Haddin,0,0,0,0,0,0,0,0,4,5,237,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,0,5,237,Australia,0
GC Smith,0,0,0,0,0,0,0,0,0,6,0,South Africa,1
HH Gibbs,0,0,0,0,0,0,0,0,4,5,0,South Africa,1
BJ Haddin,0,0,0,0,0,0,0,0,8,6,246,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,8,6,246,Australia,0
BJ Haddin,0,0,0,0,0,0,0,0,8,4,0,Australia,0
MJ Clarke,0,0,0,0,0,0,0,0,8,7,0,Australia,0
HH Gibbs,0,0,0,0,0,0,0,0,14,5,249,South Africa,1
GC Smith,0,0,0,0,0,0,0,0,0,7,249,South Africa,1
SE Marsh,0,0,0,0,0,0,0,0,4,3,0,Australia,1
MEK Hussey,0,0,0,0,0,0,0,0,4,2,0,Australia,1
RT Ponting,0,0,0,0,0,0,0,0,0,1,0,Australia,1
HH Gibbs,0,0,0,0,0,0,0,0,8,6,255,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,0,1,255,South Africa,0
JH Kallis,0,0,0,0,0,0,0,0,0,1,255,South Africa,0
SE Marsh,0,0,0,0,0,0,0,0,4,4,0,Australia,1
DA Warner,0,0,0,0,0,0,0,0,4,1,0,Australia,1
RT Ponting,0,0,0,0,0,0,0,0,4,0,0,Australia,1
HH Gibbs,0,0,0,0,0,0,0,0,0,7,235,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,0,7,235,South Africa,0
SE Marsh,0,0,0,0,0,0,0,0,0,4,0,Australia,1
DA Warner,0,0,0,0,0,0,0,0,18,7,0,Australia,1
HM Amla,0,0,0,0,0,0,0,0,4,9,254,South Africa,0
HH Gibbs,0,0,0,0,0,0,0,0,8,2,254,South Africa,0
SE Marsh,0,0,0,0,0,0,0,0,12,1,0,Australia,1
DA Warner,0,0,0,0,0,0,0,0,0,1,0,Australia,1
RT Ponting,0,0,0,0,0,0,0,0,8,2,0,Australia,1
MEK Hussey,0,0,0,0,0,0,0,0,4,1,0,Australia,1
HM Amla,0,0,0,0,0,0,0,0,4,8,214,South Africa,0
HH Gibbs,0,0,0,0,0,0,0,0,16,1,214,South Africa,0
HM Amla,0,0,0,0,0,0,0,0,12,4,0,South Africa,0
HH Gibbs,0,0,0,0,0,0,0,0,0,7,0,South Africa,0
SE Marsh,0,0,0,0,0,0,0,0,4,1,235,Australia,1
RT Ponting,0,0,0,0,0,0,0,0,8,2,235,Australia,1
DA Warner,0,0,0,0,0,0,0,0,4,1,235,Australia,1
SE Marsh,0,0,0,0,0,0,0,0,8,3,0,Australia,1
DA Warner,0,0,0,0,0,0,0,0,0,3,0,Australia,1
BB McCullum,0,0,0,0,0,0,0,0,0,0,160,New Zealand,0
PG Fulton,0,0,0,0,0,0,0,0,4,0,160,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,4,2,160,New Zealand,0
BJ Haddin,0,0,0,0,0,0,0,0,4,5,0,Australia,1
MJ Clarke,0,0,0,0,0,0,0,0,8,3,0,Australia,1
MJ Guptill,0,0,0,0,0,0,0,0,4,2,247,New Zealand,0
PG Fulton,0,0,0,0,0,0,0,0,4,2,247,New Zealand,0
BB McCullum,0,0,0,0,0,0,0,0,0,8,0,New Zealand,0
MJ Guptill,0,0,0,0,0,0,0,0,0,3,0,New Zealand,0
BJ Haddin,0,0,0,0,0,0,0,0,12,2,240,Australia,1
MJ Clarke,0,0,0,0,0,0,0,0,4,8,240,Australia,1
AJ Strauss,0,0,0,0,0,0,0,0,0,10,0,England,0
RS Bopara,0,0,0,0,0,0,0,0,0,4,0,England,0
CH Gayle,0,0,0,0,0,0,0,0,0,2,222,West Indies,1
LMP Simmons,0,0,0,0,0,0,0,0,4,3,222,West Indies,1
RR Sarwan,0,0,0,0,0,0,0,0,0,0,222,West Indies,1
CH Gayle,0,0,0,0,0,0,0,0,16,4,0,West Indies,1
LMP Simmons,0,0,0,0,0,0,0,0,0,0,0,West Indies,1
RR Sarwan,0,0,0,0,0,0,0,0,0,3,0,West Indies,1
AJ Strauss,0,0,0,0,0,0,0,0,0,3,220,England,0
RS Bopara,0,0,0,0,0,0,0,0,12,2,220,England,0
KP Pietersen,0,0,0,0,0,0,0,0,4,0,220,England,0
AJ Strauss,0,0,0,0,0,0,0,0,0,2,0,England,0
RS Bopara,0,0,0,0,0,0,0,0,4,4,0,England,0
CH Gayle,0,0,0,0,0,0,0,0,30,4,108,West Indies,1
LMP Simmons,0,0,0,0,0,0,0,0,0,4,108,West Indies,1
CH Gayle,0,0,0,0,0,0,0,0,10,0,0,West Indies,1
LMP Simmons,0,0,0,0,0,0,0,0,10,3,0,West Indies,1
AJ Strauss,0,0,0,0,0,0,0,0,24,10,129,England,0
RS Bopara,0,0,0,0,0,0,0,0,0,11,129,England,0
AJ Strauss,0,0,0,0,0,0,0,0,0,3,0,England,0
RS Bopara,0,0,0,0,0,0,0,0,4,3,0,England,0
KP Pietersen,0,0,0,0,0,0,0,0,8,8,0,England,0
CH Gayle,0,0,0,0,0,0,0,0,0,0,138,West Indies,1
RR Sarwan,0,0,0,0,0,0,0,0,12,5,138,West Indies,1
LMP Simmons,0,0,0,0,0,0,0,0,8,4,138,West Indies,1
G Gambhir,0,0,0,0,0,0,0,0,8,3,0,India,1
V Sehwag,0,0,0,0,0,0,0,0,0,1,0,India,1
SK Raina,0,0,0,0,0,0,0,0,4,0,0,India,1
RG Sharma,0,0,0,0,0,0,0,0,0,2,0,India,1
IR Bell,0,0,0,0,0,0,0,0,0,1,228,England,0
MJ Prior,0,0,0,0,0,0,0,0,4,4,228,England,0
OA Shah,0,0,0,0,0,0,0,0,8,2,228,England,0
RS Bopara,0,0,0,0,0,0,0,0,8,1,0,England,0
IR Bell,0,0,0,0,0,0,0,0,4,1,0,England,0
G Gambhir,0,0,0,0,0,0,0,0,8,2,191,India,1
V Sehwag,0,0,0,0,0,0,0,0,12,3,191,India,1
V Sehwag,0,0,0,0,0,0,0,0,16,0,0,India,1
SR Tendulkar,0,0,0,0,0,0,0,0,4,2,0,India,1
RS Bopara,0,0,0,0,0,0,0,0,0,1,170,England,0
IR Bell,0,0,0,0,0,0,0,0,0,4,170,England,0
OA Shah,0,0,0,0,0,0,0,0,12,1,170,England,0
RS Bopara,0,0,0,0,0,0,0,0,4,4,0,England,0
AN Cook,0,0,0,0,0,0,0,0,4,6,0,England,0
V Sehwag,0,0,0,0,0,0,0,0,24,1,259,India,1
SR Tendulkar,0,0,0,0,0,0,0,0,4,1,259,India,1
V Kohli,0,0,0,0,0,0,0,0,4,9,0,India,0
G Gambhir,0,0,0,0,0,0,0,0,0,6,0,India,0
ST Jayasuriya,0,0,0,0,0,0,0,0,16,5,197,Sri Lanka,1
SM Warnapura,0,0,0,0,0,0,0,0,0,0,197,Sri Lanka,1
V Sehwag,0,0,0,0,0,0,0,0,20,4,0,India,0
SR Tendulkar,0,0,0,0,0,0,0,0,0,4,0,India,0
JD Ryder,0,0,0,0,0,0,0,0,0,3,149,New Zealand,1
BB McCullum,0,0,0,0,0,0,0,0,0,0,149,New Zealand,1
MJ Guptill,0,0,0,0,0,0,0,0,4,1,149,New Zealand,1
JD Ryder,0,0,0,0,0,0,0,0,8,3,0,New Zealand,1
BB McCullum,0,0,0,0,0,0,0,0,0,1,0,New Zealand,1
G Gambhir,0,0,0,0,0,0,0,0,4,7,189,India,0
V Sehwag,0,0,0,0,0,0,0,0,18,7,189,India,0
G Gambhir,0,0,0,0,0,0,0,0,0,5,0,India,0
V Sehwag,0,0,0,0,0,0,0,0,16,3,0,India,0
SK Raina,0,0,0,0,0,0,0,0,0,1,0,India,0
JD Ryder,0,0,0,0,0,0,0,0,8,4,151,New Zealand,1
BB McCullum,0,0,0,0,0,0,0,0,0,2,151,New Zealand,1
MJ Guptill,0,0,0,0,0,0,0,0,0,2,151,New Zealand,1
CH Gayle,0,0,0,0,0,0,0,0,8,4,0,West Indies,0
XM Marshall,0,0,0,0,0,0,0,0,0,0,0,West Indies,0
RR Sarwan,0,0,0,0,0,0,0,0,4,1,0,West Indies,0
JD Ryder,0,0,0,0,0,0,0,0,4,9,107,New Zealand,1
BB McCullum,0,0,0,0,0,0,0,0,12,6,107,New Zealand,1
CH Gayle,0,0,0,0,0,0,0,0,4,1,0,West Indies,0
S Chattergoon,0,0,0,0,0,0,0,0,0,4,0,West Indies,0
Salman Butt,0,0,0,0,0,0,0,0,0,2,277,Pakistan,0
Khurram Manzoor,0,0,0,0,0,0,0,0,8,4,277,Pakistan,0
Salman Butt,0,0,0,0,0,0,0,0,0,7,0,Pakistan,0
Khurram Manzoor,0,0,0,0,0,0,0,0,0,0,0,Pakistan,0
Misbah-ul-Haq,0,0,0,0,0,0,0,0,0,3,0,Pakistan,0
Younis Khan,0,0,0,0,0,0,0,0,0,3,0,Pakistan,0
CH Gayle,0,0,0,0,0,0,0,0,0,0,187,West Indies,0
S Chattergoon,0,0,0,0,0,0,0,0,0,0,187,West Indies,0
RR Sarwan,0,0,0,0,0,0,0,0,4,2,187,West Indies,0
S Chanderpaul,0,0,0,0,0,0,0,0,0,0,187,West Indies,0
H Masakadza,0,0,0,0,0,0,0,0,0,1,0,Zimbabwe,1
V Sibanda,0,0,0,0,0,0,0,0,4,0,0,Zimbabwe,1
WU Tharanga,0,0,0,0,0,0,0,0,0,0,116,Sri Lanka,0
ML Udawatte,0,0,0,0,0,0,0,0,6,7,116,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,4,116,Sri Lanka,0
H Masakadza,0,0,0,0,0,0,0,0,0,4,0,Zimbabwe,1
V Sibanda,0,0,0,0,0,0,0,0,4,0,0,Zimbabwe,1
CJ Chibhabha,0,0,0,0,0,0,0,0,4,1,0,Zimbabwe,1
WU Tharanga,0,0,0,0,0,0,0,0,4,2,62,Sri Lanka,0
ML Udawatte,0,0,0,0,0,0,0,0,0,4,62,Sri Lanka,0
WU Tharanga,0,0,0,0,0,0,0,0,4,7,0,Sri Lanka,0
ML Udawatte,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,1,0,Sri Lanka,0
H Masakadza,0,0,0,0,0,0,0,0,16,7,158,Zimbabwe,1
V Sibanda,0,0,0,0,0,0,0,0,0,7,158,Zimbabwe,1
WU Tharanga,0,0,0,0,0,0,0,0,4,2,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
H Masakadza,0,0,0,0,0,0,0,0,0,7,110,Zimbabwe,1
V Sibanda,0,0,0,0,0,0,0,0,0,5,110,Zimbabwe,1
T Taibu,0,0,0,0,0,0,0,0,0,2,110,Zimbabwe,1
KD Karthik,0,0,0,0,0,0,0,0,4,5,0,India,0
G Gambhir,0,0,0,0,0,0,0,0,6,7,0,India,0
RG Sharma,0,0,0,0,0,0,0,0,0,3,0,India,0
CH Gayle,0,0,0,0,0,0,0,0,18,4,291,West Indies,1
RS Morton,0,0,0,0,0,0,0,0,4,5,291,West Indies,1
CH Gayle,0,0,0,0,0,0,0,0,24,3,0,West Indies,1
RS Morton,0,0,0,0,0,0,0,0,0,3,0,West Indies,1
RR Sarwan,0,0,0,0,0,0,0,0,4,3,0,West Indies,1
KD Karthik,0,0,0,0,0,0,0,0,20,5,152,India,0
G Gambhir,0,0,0,0,0,0,0,0,0,8,152,India,0
H Masakadza,0,0,0,0,0,0,0,0,12,4,0,Zimbabwe,0
V Sibanda,0,0,0,0,0,0,0,0,4,2,0,Zimbabwe,0
S Matsikenyeri,0,0,0,0,0,0,0,0,0,1,0,Zimbabwe,0
Tamim Iqbal,0,0,0,0,0,0,0,0,8,1,158,Bangladesh,1
Junaid Siddique,0,0,0,0,0,0,0,0,0,0,158,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,0,0,0,0,0,0,158,Bangladesh,1
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,1,158,Bangladesh,1
WU Tharanga,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
KC Sangakkara,0,0,0,0,0,0,0,0,0,0,0,Sri Lanka,0
ST Jayasuriya,0,0,0,0,0,0,0,0,8,1,0,Sri Lanka,0
DPMD Jayawardene,0,0,0,0,0,0,0,0,0,6,0,Sri Lanka,0
Tamim Iqbal,0,0,0,0,0,0,0,0,8,1,144,Bangladesh,1
Mushfiqur Rahim,0,0,0,0,0,0,0,0,0,1,144,Bangladesh,1
Mohammad Ashraful,0,0,0,0,0,0,0,0,0,1,144,Bangladesh,1
Shakib Al Hasan,0,0,0,0,0,0,0,0,4,3,144,Bangladesh,1
V Sibanda,0,0,0,0,0,0,0,0,0,0,0,Zimbabwe,0
S Matsikenyeri,0,0,0,0,0,0,0,0,4,4,0,Zimbabwe,0
H Masakadza,0,0,0,0,0,0,0,0,8,2,0,Zimbabwe,0
T Taibu,0,0,0,0,0,0,0,0,0,0,0,Zimbabwe,0
Tamim Iqbal,0,0,0,0,0,0,0,0,4,4,107,Bangladesh,1
Mehrab Hossain jnr,0,0,0,0,0,0,0,0,0,0,107,Bangladesh,1
CH Gayle,0,0,0,0,0,0,0,0,0,5,0,West Indies,0
LMP Simmons,0,0,0,0,0,0,0,0,0,0,0,West Indies,0
RR Sarwan,0,0,0,0,0,0,0,0,0,0,0,West Indies,0
S Chanderpaul,0,0,0,0,0,0,0,0,4,1,0,West Indies,0
AJ Strauss,0,0,0,0,0,0,0,0,0,3,146,England,1
RS Bopara,0,0,0,0,0,0,0,0,4,4,146,England,1
AJ Strauss,0,0,0,0,0,0,0,0,0,5,0,England,1
RS Bopara,0,0,0,0,0,0,0,0,4,5,0,England,1
CH Gayle,0,0,0,0,0,0,0,0,8,3,262,West Indies,0
RS Morton,0,0,0,0,0,0,0,0,0,1,262,West Indies,0
RR Sarwan,0,0,0,0,0,0,0,0,8,1,262,West Indies,0
S Chanderpaul,0,0,0,0,0,0,0,0,4,3,262,West Indies,0
RS Bopara,0,0,0,0,0,0,0,0,0,0,0,England,0
JL Denly,0,0,0,0,0,0,0,0,4,0,0,England,0
IJL Trott,0,0,0,0,0,0,0,0,0,0,0,England,0
MJ Prior,0,0,0,0,0,0,0,0,0,1,0,England,0
WTS Porterfield,0,0,0,0,0,0,0,0,0,4,101,Ireland,1
NJ O'Brien,0,0,0,0,0,0,0,0,8,4,101,Ireland,1
PR Stirling,0,0,0,0,0,0,0,0,8,3,101,Ireland,1
AC Botha,0,0,0,0,0,0,0,0,0,2,101,Ireland,1
TM Dilshan,0,0,0,0,0,0,0,0,20,0,0,Sri Lanka,0
ST Jayasuriya,0,0,0,0,0,0,0,0,12,3,0,Sri Lanka,0
Khurram Manzoor,0,0,0,0,0,0,0,0,0,1,150,Pakistan,0
